time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
77.077,1.52675,0.343034,1.7924,1.44907,0.370625,1.64307,1.39231,0.399907,1.92214,1.42732,0.421655,1.51134,0.0824329,0.14933,0.14597,0.129738,0.126759,0.281064
77.093,1.52616,0.344153,1.7898,1.44904,0.371085,1.64296,1.39215,0.400347,1.92203,1.42734,0.422119,1.51122,0.0816943,0.146842,0.145317,0.132226,0.125873,0.278576
77.149,1.52373,0.347553,1.7815,1.44871,0.376145,1.63803,1.39242,0.403623,1.92,1.42628,0.426783,1.52415,0.0802793,0.143466,0.142772,0.138505,0.125593,0.257347
77.169,1.52351,0.349163,1.7813,1.44856,0.378326,1.63804,1.39167,0.4057,1.92001,1.42638,0.428982,1.52416,0.080416,0.14326,0.143449,0.138711,0.125716,0.257141
77.187,1.52374,0.350979,1.7834,1.44851,0.379119,1.63806,1.39139,0.406456,1.92003,1.42642,0.429781,1.52418,0.080322,0.145336,0.143506,0.136635,0.125228,0.259217
77.21,1.52407,0.352823,1.7862,1.44836,0.381365,1.63804,1.39061,0.408596,1.92001,1.42652,0.432046,1.52416,0.0809135,0.14816,0.144644,0.133811,0.125667,0.262041
77.25,1.5236,0.355827,1.7862,1.44819,0.383941,1.63776,1.38972,0.411051,1.91973,1.42664,0.434643,1.52388,0.0804819,0.148436,0.144821,0.133535,0.124948,0.262317
77.291,1.52175,0.35795,1.778,1.44797,0.387176,1.6376,1.3886,0.414137,1.91957,1.4268,0.437905,1.52371,0.0793594,0.140405,0.144523,0.141566,0.124133,0.254286
77.332,1.52095,0.360459,1.7755,1.44789,0.388363,1.63764,1.38818,0.41527,1.91961,1.42685,0.439102,1.52376,0.0782088,0.137856,0.143635,0.144115,0.122634,0.251737
77.352,1.52125,0.362156,1.7786,1.44774,0.390607,1.63797,1.38741,0.417411,1.91994,1.42696,0.441364,1.52408,0.0788222,0.140634,0.144799,0.141337,0.123143,0.254515
77.373,1.52162,0.363936,1.7818,1.44769,0.391266,1.63808,1.38718,0.41804,1.92005,1.42699,0.442029,1.52419,0.0788146,0.143724,0.144921,0.138247,0.122691,0.257605
77.404,1.52109,0.36686,1.7805,1.44752,0.393904,1.63818,1.38626,0.420559,1.92015,1.42711,0.44469,1.5243,0.0783835,0.142319,0.145128,0.139652,0.122017,0.2562
77.434,1.52009,0.367937,1.7752,1.44744,0.395017,1.63443,1.38587,0.421622,1.9164,1.42717,0.445812,1.52055,0.0775341,0.140767,0.144559,0.141204,0.121242,0.254648
77.455,1.51908,0.369082,1.7707,1.4473,0.397249,1.62644,1.38511,0.423756,1.90841,1.42728,0.44806,1.51255,0.0771014,0.144264,0.144695,0.137707,0.121092,0.258145
77.468,1.51851,0.370425,1.7696,1.44728,0.397766,1.62457,1.38493,0.424251,1.90654,1.42732,0.448581,1.51069,0.0763032,0.145026,0.144015,0.136945,0.120105,0.258907
77.496,1.51864,0.371918,1.7727,1.44714,0.400424,1.61507,1.38405,0.426803,1.89704,1.42748,0.451256,1.50119,0.0769755,0.15763,0.145351,0.124341,0.120849,0.271511
77.511,1.51928,0.373447,1.778,1.4471,0.401236,1.61217,1.38379,0.427584,1.89414,1.42754,0.452073,1.49828,0.0773414,0.165834,0.145907,0.116137,0.120823,0.279715
77.536,1.51986,0.374802,1.7822,1.447,0.403821,1.60293,1.38296,0.430075,1.8849,1.42773,0.454672,1.48904,0.0784279,0.179274,0.147641,0.102697,0.12193,0.293155
77.567,1.51909,0.377129,1.7816,1.44696,0.405077,1.59842,1.38257,0.431288,1.88039,1.42784,0.455933,1.48454,0.0773504,0.183176,0.146872,0.0987949,0.120567,0.297057
77.628,1.51676,0.379571,1.7735,1.44726,0.409681,1.57858,1.3869,0.435251,1.85871,1.42495,0.460435,1.52838,0.0757432,0.194921,0.141294,0.0852074,0.122345,0.24512
77.649,1.51655,0.382647,1.7767,1.44725,0.411166,1.57332,1.38648,0.436689,1.85345,1.42501,0.461928,1.52312,0.07494,0.203381,0.140855,0.0767474,0.121097,0.25358
77.679,1.51711,0.384182,1.7791,1.44725,0.413838,1.56389,1.38573,0.439284,1.84402,1.42515,0.464613,1.51369,0.0758938,0.215209,0.142467,0.0649194,0.122172,0.265408
77.694,1.51744,0.385568,1.7774,1.44725,0.414358,1.56205,1.38559,0.43979,1.84218,1.42518,0.465135,1.51185,0.0758636,0.21535,0.142567,0.0647784,0.121834,0.265549
77.72,1.51716,0.386854,1.7715,1.44729,0.417622,1.55053,1.38471,0.442972,1.83066,1.42538,0.468414,1.50033,0.0763407,0.220972,0.143843,0.0591564,0.122779,0.271171
77.771,1.51441,0.390433,1.7499,1.44738,0.421403,1.53739,1.38375,0.446672,1.81752,1.42567,0.47221,1.48719,0.0738325,0.212513,0.142251,0.0676154,0.120675,0.262712
77.812,1.51464,0.392485,1.7449,1.44746,0.423404,1.53054,1.38326,0.448637,1.81067,1.42584,0.474216,1.48035,0.0739605,0.214355,0.142884,0.0657734,0.120691,0.264554
77.832,1.51495,0.393242,1.739,1.44755,0.4257,1.52273,1.38271,0.450896,1.80286,1.42605,0.476519,1.47253,0.0748033,0.216267,0.144261,0.0638614,0.121808,0.266466
77.873,1.51444,0.394902,1.7229,1.44773,0.429178,1.51101,1.38191,0.45433,1.79114,1.42641,0.480005,1.46081,0.0749987,0.211889,0.145245,0.0682394,0.122443,0.262088
77.914,1.51281,0.397704,1.7135,1.44782,0.430582,1.50634,1.3816,0.455721,1.78647,1.42656,0.481413,1.45614,0.0728397,0.207163,0.14347,0.0729654,0.120192,0.257362
77.934,1.51248,0.399299,1.7113,1.44797,0.432873,1.49878,1.3811,0.457993,1.7789,1.42683,0.483707,1.44858,0.0727234,0.212524,0.143889,0.0676044,0.120249,0.262723
77.975,1.51308,0.402146,1.7046,1.44821,0.436029,1.48835,1.38045,0.461132,1.76847,1.42723,0.486867,1.43815,0.0731923,0.216254,0.145157,0.0638744,0.120617,0.266453
78.016,1.51308,0.404612,1.6943,1.44849,0.439376,1.47731,1.3798,0.464472,1.75743,1.42769,0.490216,1.42711,0.0733442,0.216994,0.146107,0.0631344,0.120909,0.267193
78.046,1.51261,0.405928,1.6898,1.44856,0.440103,1.47492,1.37966,0.465199,1.75504,1.4278,0.490943,1.42472,0.0725964,0.214884,0.145568,0.0652444,0.12009,0.265083
78.05,1.51225,0.407312,1.6865,1.44863,0.440829,1.47253,1.37952,0.465926,1.75265,1.4279,0.49167,1.42233,0.0719028,0.213974,0.14509,0.0661544,0.11929,0.264173
78.067,1.51206,0.40869,1.6835,1.44889,0.443372,1.46427,1.37906,0.468474,1.7444,1.42829,0.494212,1.41407,0.0720678,0.219227,0.145822,0.0609014,0.119718,0.269426
78.095,1.51196,0.409946,1.6792,1.44893,0.443807,1.46286,1.37898,0.468911,1.74299,1.42835,0.494647,1.41266,0.071542,0.216337,0.145462,0.0637914,0.11901,0.266536
78.118,1.51168,0.411038,1.6724,1.44922,0.446345,1.45466,1.37854,0.471464,1.73478,1.42877,0.497184,1.40446,0.0717512,0.217744,0.146206,0.0623844,0.119565,0.267943
78.179,1.51092,0.413092,1.6601,1.4495,0.448736,1.447,1.37815,0.473874,1.72713,1.42917,0.499572,1.3968,0.0710165,0.213103,0.146024,0.0670254,0.119005,0.263302
78.189,1.51103,0.415428,1.6514,1.44958,0.449387,1.44494,1.37805,0.474532,1.72506,1.42929,0.500223,1.39474,0.0702058,0.206464,0.145523,0.0736644,0.117778,0.256663
78.21,1.51113,0.41653,1.6453,1.44991,0.45199,1.43674,1.37764,0.477165,1.71687,1.42975,0.502823,1.38654,0.0707483,0.20856,0.146618,0.0715684,0.118614,0.258759
78.26,1.5104,0.419083,1.6327,1.45034,0.455095,1.42704,1.37719,0.480315,1.70717,1.43034,0.505922,1.37684,0.0700226,0.20566,0.146606,0.0744684,0.118109,0.255859
78.277,1.51009,0.420465,1.6278,1.45047,0.455961,1.42435,1.37707,0.481195,1.70448,1.43051,0.506785,1.37415,0.0693855,0.203448,0.146227,0.0766804,0.117403,0.253647
78.301,1.51018,0.421883,1.6248,1.45081,0.458267,1.41725,1.37676,0.483542,1.69738,1.43097,0.509085,1.36706,0.0696266,0.207546,0.146979,0.0725824,0.117803,0.257745
78.332,1.51069,0.42494,1.6208,1.45103,0.459634,1.41305,1.37658,0.484937,1.69318,1.43126,0.510449,1.36286,0.0690195,0.207745,0.14692,0.0723834,0.116712,0.257944
78.362,1.51059,0.426652,1.6177,1.45142,0.462079,1.40556,1.37628,0.487435,1.68569,1.43177,0.512887,1.35537,0.0689673,0.212135,0.147428,0.0679934,0.116827,0.262334
78.383,1.51019,0.428235,1.6141,1.45157,0.463009,1.40272,1.37617,0.488386,1.68285,1.43198,0.513813,1.35252,0.0681517,0.211378,0.146899,0.0687504,0.115932,0.261577
78.404,1.50964,0.429707,1.6109,1.45193,0.465062,1.3964,1.37593,0.49049,1.67653,1.43244,0.515859,1.3462,0.0676824,0.2145,0.146874,0.0656284,0.115684,0.264699
78.416,1.50935,0.431063,1.6076,1.45204,0.465698,1.39444,1.37586,0.491144,1.67457,1.43258,0.516493,1.34424,0.0669618,0.213162,0.14638,0.0669664,0.114854,0.263361
78.434,1.50945,0.432342,1.6036,1.45216,0.466405,1.39226,1.37579,0.49187,1.67239,1.43274,0.517197,1.34206,0.0666458,0.21134,0.146315,0.0687884,0.114385,0.261539
78.444,1.50959,0.433623,1.5988,1.45259,0.468736,1.38518,1.37555,0.494267,1.66531,1.43329,0.519519,1.33498,0.0669455,0.21362,0.147118,0.0665084,0.11489,0.263819
78.468,1.50948,0.434827,1.5933,1.45273,0.469513,1.38283,1.37547,0.495066,1.66295,1.43347,0.520292,1.33263,0.0665041,0.210474,0.146921,0.0696544,0.114371,0.260673
78.495,1.50915,0.435824,1.5877,1.45317,0.471768,1.37599,1.37526,0.497393,1.65612,1.43402,0.522537,1.3258,0.0665296,0.211706,0.147367,0.0684224,0.114733,0.261905
78.511,1.50886,0.43678,1.5829,1.45327,0.472261,1.3745,1.37522,0.497902,1.65463,1.43414,0.523027,1.3243,0.0659518,0.208397,0.146955,0.0717314,0.114109,0.258596
78.526,1.50882,0.437916,1.5797,1.45348,0.473316,1.37132,1.37513,0.498993,1.65145,1.43441,0.524077,1.32112,0.0656996,0.208378,0.146985,0.0717504,0.113846,0.258577
78.546,1.50906,0.43935,1.5784,1.45388,0.475285,1.36528,1.37497,0.501031,1.64541,1.43491,0.526036,1.31508,0.0658503,0.213121,0.147597,0.0670074,0.11407,0.26332
78.567,1.50929,0.441032,1.5767,1.45409,0.476287,1.36396,1.37489,0.502069,1.64409,1.43517,0.527032,1.31376,0.0654986,0.212741,0.147609,0.0673874,0.113529,0.26294
78.587,1.50934,0.442755,1.5732,1.45452,0.478349,1.36396,1.37473,0.504207,1.64409,1.43571,0.529083,1.31376,0.0653612,0.209241,0.14797,0.0708874,0.11346,0.25944
78.618,1.50901,0.444171,1.5671,1.45493,0.480281,1.36396,1.37459,0.506212,1.64409,1.43622,0.531005,1.31376,0.0650289,0.203141,0.148047,0.0769874,0.113306,0.25334
78.659,1.50847,0.446598,1.5574,1.45522,0.481698,1.36396,1.37448,0.507682,1.64409,1.43659,0.532414,1.31376,0.0637792,0.193441,0.147262,0.0866874,0.111946,0.24364
78.669,1.50868,0.447974,1.5545,1.45574,0.484146,1.36396,1.37429,0.510221,1.64409,1.43723,0.534848,1.31376,0.0641236,0.190541,0.148108,0.0895874,0.112485,0.24074
78.698,1.50884,0.449351,1.5504,1.45583,0.484596,1.36396,1.37426,0.510689,1.64409,1.43735,0.535296,1.31376,0.0636594,0.186441,0.147904,0.0936874,0.111796,0.23664
78.71,1.50875,0.450602,1.5453,1.45597,0.48524,1.36396,1.37421,0.511357,1.64409,1.43751,0.535936,1.31376,0.0631306,0.181341,0.147619,0.0987874,0.111156,0.23154
78.73,1.50845,0.451727,1.5415,1.4564,0.4873,1.36396,1.37405,0.513495,1.64409,1.43805,0.537985,1.31376,0.0630451,0.177541,0.147912,0.102587,0.111337,0.22774
78.747,1.50827,0.452908,1.5419,1.45648,0.487686,1.36396,1.37402,0.513896,1.64409,1.43815,0.538369,1.31376,0.0623842,0.177941,0.147452,0.102187,0.110543,0.22814
78.771,1.50836,0.454303,1.5454,1.45705,0.490388,1.36396,1.37382,0.516702,1.64409,1.43886,0.541057,1.31376,0.0627302,0.181441,0.148308,0.0986874,0.111158,0.23164
78.812,1.50883,0.457593,1.55,1.45745,0.492318,1.36396,1.37367,0.518707,1.64409,1.43937,0.542976,1.31376,0.062017,0.186041,0.14834,0.0940874,0.110074,0.23624
78.832,1.50899,0.459169,1.5485,1.45783,0.494119,1.36396,1.37353,0.520578,1.64409,1.43984,0.544767,1.31376,0.0619586,0.184541,0.148727,0.0955874,0.110042,0.23474
78.873,1.50883,0.461753,1.5437,1.45846,0.497141,1.36396,1.3733,0.523719,1.64409,1.44063,0.547773,1.31376,0.0615555,0.179741,0.149022,0.100387,0.109777,0.22994
78.904,1.50812,0.464187,1.5429,1.45875,0.498491,1.36396,1.3732,0.525122,1.64409,1.44098,0.549115,1.31376,0.0601246,0.178941,0.148048,0.101187,0.108265,0.22914
78.934,1.50813,0.465591,1.5439,1.4591,0.500162,1.36396,1.37307,0.526859,1.64409,1.44142,0.550777,1.31376,0.0599971,0.179941,0.14831,0.100187,0.108203,0.23014
78.955,1.50848,0.467061,1.5448,1.4593,0.501126,1.36396,1.373,0.527861,1.64409,1.44167,0.551735,1.31376,0.0598245,0.180841,0.148499,0.0992874,0.107858,0.23104
78.965,1.509,0.468398,1.546,1.45976,0.50331,1.36396,1.37283,0.530133,1.64409,1.44224,0.553908,1.31376,0.0603645,0.182041,0.149513,0.0980874,0.108487,0.23224
79.006,1.50952,0.470774,1.5472,1.46001,0.50453,1.36396,1.37274,0.531403,1.64409,1.44256,0.555122,1.31376,0.0599167,0.183241,0.149615,0.0968874,0.107694,0.23344
79.026,1.50919,0.472053,1.5464,1.46043,0.506521,1.36396,1.37258,0.533474,1.64409,1.44308,0.557102,1.31376,0.0597144,0.182441,0.149782,0.0976874,0.107725,0.23264
79.057,1.50863,0.473542,1.545,1.46059,0.507291,1.36396,1.37253,0.534276,1.64409,1.44328,0.557868,1.31376,0.058709,0.181041,0.149042,0.0990874,0.106685,0.23124
79.067,1.5083,0.475141,1.5434,1.4612,0.51018,1.36396,1.3723,0.537283,1.64409,1.44403,0.560741,1.31376,0.0587057,0.179441,0.149522,0.100687,0.10704,0.22964
79.108,1.5084,0.476652,1.543,1.46152,0.51172,1.36396,1.37219,0.538887,1.64409,1.44444,0.562272,1.31376,0.058546,0.179041,0.149761,0.101087,0.106876,0.22924
79.128,1.50941,0.479021,1.547,1.46172,0.512682,1.36396,1.37211,0.539889,1.64409,1.44469,0.563229,1.31376,0.0583657,0.183041,0.15018,0.0970874,0.106204,0.23324
79.17,1.50975,0.480147,1.548,1.4621,0.514477,1.36396,1.37198,0.54176,1.64409,1.44516,0.565015,1.31376,0.058729,0.184041,0.150924,0.0960874,0.106653,0.23424
79.18,1.50947,0.483196,1.5472,1.4623,0.515439,1.36396,1.3719,0.542762,1.64409,1.44541,0.565972,1.31376,0.0571312,0.183241,0.149906,0.0968874,0.104666,0.23344
79.211,1.50899,0.484805,1.5445,1.46277,0.517683,1.36396,1.37173,0.545101,1.64409,1.446,0.568203,1.31376,0.0567143,0.180541,0.149915,0.0995874,0.104513,0.23074
79.241,1.50875,0.486292,1.5428,1.46295,0.518516,1.36396,1.37167,0.54597,1.64409,1.44621,0.569032,1.31376,0.056,0.178841,0.149508,0.101287,0.103713,0.22904
79.251,1.5089,0.487574,1.5426,1.46339,0.520631,1.36396,1.37151,0.548175,1.64409,1.44677,0.571136,1.31376,0.0562451,0.178641,0.150164,0.101487,0.104129,0.22884
79.304,1.51002,0.490931,1.548,1.46408,0.523898,1.36396,1.37125,0.551583,1.64409,1.44762,0.574385,1.31376,0.0565473,0.184041,0.151442,0.0960874,0.104203,0.23424
79.345,1.50995,0.492298,1.5479,1.46449,0.525884,1.36396,1.3711,0.553654,1.64409,1.44814,0.57636,1.31376,0.0565211,0.183941,0.151804,0.0961874,0.104343,0.23414
79.386,1.51182,0.499897,1.5816,1.46518,0.529149,1.36396,1.37085,0.557062,1.64409,1.44899,0.579608,1.31376,0.0550509,0.217641,0.152113,0.0624874,0.101491,0.26784
79.426,1.51185,0.502812,1.5801,1.46546,0.530493,1.36396,1.37075,0.558465,1.64409,1.44935,0.580944,1.31376,0.0540168,0.216141,0.151676,0.0639874,0.100056,0.26634
79.447,1.51201,0.503373,1.5812,1.46577,0.531965,1.36396,1.37064,0.560002,1.64409,1.44973,0.582408,1.31376,0.0543666,0.217241,0.152295,0.0628874,0.100626,0.26744
79.457,1.51223,0.503933,1.583,1.46601,0.533116,1.36396,1.37055,0.561205,1.64409,1.45003,0.583554,1.31376,0.0546575,0.219041,0.152816,0.0610874,0.101034,0.26924
79.488,1.51299,0.506425,1.5895,1.46545,0.533051,1.37298,1.38401,0.560753,1.63426,1.44336,0.587499,1.38895,0.0544841,0.216524,0.139956,0.0447607,0.106868,0.200545
79.519,1.51299,0.509756,1.591,1.46571,0.534345,1.37298,1.38392,0.56209,1.63426,1.4436,0.58881,1.38895,0.0532868,0.218024,0.139272,0.0432607,0.105184,0.202045
79.539,1.51284,0.510657,1.5904,1.46607,0.536157,1.37298,1.3838,0.563962,1.63426,1.44394,0.590645,1.38895,0.0532673,0.217424,0.139617,0.0438607,0.105573,0.201445
79.57,1.51243,0.513052,1.5879,1.46635,0.537515,1.37298,1.38371,0.565366,1.63426,1.44419,0.592021,1.38895,0.052177,0.214924,0.138946,0.0463607,0.104369,0.198945
79.573,1.51239,0.513687,1.5874,1.46639,0.537709,1.37298,1.3837,0.565567,1.63426,1.44423,0.592217,1.38895,0.0518956,0.214424,0.138751,0.0468607,0.103984,0.198445
79.601,1.5124,0.514247,1.5872,1.46676,0.539585,1.37298,1.38358,0.567506,1.63426,1.44458,0.594117,1.38895,0.0522017,0.214224,0.139401,0.0470607,0.104782,0.198245
79.605,1.51257,0.51527,1.5879,1.46683,0.539908,1.37298,1.38355,0.56784,1.63426,1.44464,0.594445,1.38895,0.0519562,0.214924,0.139314,0.0463607,0.104323,0.198945
79.611,1.51271,0.515745,1.5884,1.46687,0.540102,1.37298,1.38354,0.568041,1.63426,1.44467,0.594641,1.38895,0.0519152,0.215424,0.139355,0.0458607,0.104181,0.199445
79.632,1.51288,0.516221,1.5889,1.46718,0.541654,1.37298,1.38344,0.569646,1.63426,1.44496,0.596213,1.38895,0.0523027,0.215924,0.140031,0.0453607,0.104935,0.199945
79.673,1.51325,0.519188,1.5904,1.46785,0.545016,1.37298,1.38322,0.573123,1.63426,1.44559,0.599619,1.38895,0.0522319,0.217424,0.140772,0.0438607,0.105105,0.201445
79.704,1.51295,0.520581,1.589,1.4681,0.546245,1.37298,1.38314,0.574393,1.63426,1.44582,0.600863,1.38895,0.0516739,0.216024,0.14052,0.0452607,0.10465,0.200045
79.724,1.51253,0.522035,1.5865,1.46738,0.55003,1.3778,1.3836,0.575859,1.63387,1.44521,0.604233,1.39394,0.0531233,0.208703,0.139713,0.0473665,0.106249,0.192557
79.734,1.51208,0.524252,1.5822,1.46755,0.550876,1.3778,1.38355,0.576729,1.63387,1.44536,0.605087,1.39394,0.0518842,0.204403,0.138833,0.0516665,0.104814,0.188257
79.755,1.51205,0.524943,1.5816,1.46771,0.551721,1.3778,1.38349,0.577598,1.63387,1.44551,0.605942,1.39394,0.0518008,0.203803,0.138928,0.0522665,0.104827,0.187657
79.765,1.5121,0.525596,1.5816,1.46808,0.553608,1.3778,1.38337,0.579537,1.63387,1.44585,0.607847,1.39394,0.0521764,0.203803,0.139576,0.0522665,0.105613,0.187657
79.786,1.51268,0.527453,1.5859,1.46819,0.554193,1.3778,1.38333,0.580139,1.63387,1.44596,0.608439,1.39394,0.0519067,0.208103,0.139671,0.0479665,0.104933,0.191957
79.806,1.51294,0.528053,1.5877,1.46835,0.554973,1.3778,1.38328,0.580941,1.63387,1.4461,0.609227,1.39394,0.0520903,0.209903,0.140034,0.0461665,0.105153,0.193757
79.826,1.51323,0.528663,1.5893,1.46877,0.557119,1.3778,1.38314,0.583148,1.63387,1.44649,0.611395,1.39394,0.0527906,0.211503,0.14104,0.0445665,0.106299,0.195357
79.84,1.51349,0.529293,1.5905,1.4688,0.557314,1.3778,1.38313,0.583348,1.63387,1.44652,0.611592,1.39394,0.0527457,0.212703,0.141127,0.0433665,0.106104,0.196557
79.857,1.51371,0.530722,1.5916,1.469,0.55829,1.3778,1.38306,0.584351,1.63387,1.4467,0.612577,1.39394,0.0525335,0.213803,0.141229,0.0422665,0.10579,0.197657
79.878,1.51346,0.532387,1.5906,1.46935,0.56011,1.3778,1.38295,0.586224,1.63387,1.44703,0.614416,1.39394,0.052094,0.212803,0.141178,0.0432665,0.105554,0.196657
79.898,1.51258,0.535003,1.5867,1.46957,0.561215,1.3778,1.38287,0.58736,1.63387,1.44723,0.615532,1.39394,0.0503714,0.208903,0.139876,0.0471665,0.103712,0.192757
79.908,1.51235,0.535826,1.5858,1.46968,0.5618,1.3778,1.38284,0.587962,1.63387,1.44733,0.616123,1.39394,0.049951,0.208003,0.139612,0.0480665,0.103319,0.191857
79.929,1.51221,0.537248,1.5856,1.47006,0.56375,1.3778,1.38271,0.589968,1.63387,1.44768,0.618093,1.39394,0.0497868,0.207803,0.13982,0.0482665,0.103438,0.191657
79.942,1.51232,0.537839,1.5863,1.47014,0.56414,1.3778,1.38268,0.590369,1.63387,1.44775,0.618487,1.39394,0.0497129,0.208503,0.139879,0.0475665,0.103312,0.192357
79.95,1.51278,0.538897,1.5887,1.46673,0.568133,1.39874,1.38395,0.59095,1.63283,1.44606,0.620891,1.41553,0.0545492,0.189956,0.138947,0.0441256,0.105708,0.173172
79.97,1.51335,0.539868,1.5912,1.46706,0.570036,1.39874,1.38383,0.592889,1.63283,1.44636,0.622806,1.41553,0.0552504,0.192456,0.139946,0.0416256,0.106609,0.175672
79.987,1.51356,0.540372,1.5919,1.46709,0.570233,1.39874,1.38382,0.59309,1.63283,1.44639,0.623004,1.41553,0.0552353,0.193156,0.140042,0.0409256,0.106487,0.176372
79.99,1.51369,0.540923,1.5923,1.46716,0.570626,1.39874,1.38379,0.593491,1.63283,1.44646,0.623401,1.41553,0.0552019,0.193556,0.140129,0.0405256,0.10641,0.176772
80,1.51372,0.541535,1.5922,1.4673,0.571414,1.39874,1.38375,0.594293,1.63283,1.44658,0.624193,1.41553,0.0552086,0.193456,0.140277,0.0406256,0.106492,0.176672
80.021,1.51363,0.54221,1.5917,1.46763,0.573316,1.39874,1.38362,0.596233,1.63283,1.44688,0.626108,1.41553,0.0555301,0.192956,0.140782,0.0411256,0.107212,0.176172
80.044,1.51294,0.544482,1.5876,1.46778,0.574169,1.39874,1.38357,0.597102,1.63283,1.44701,0.626966,1.41553,0.0540442,0.188856,0.139659,0.0452256,0.105592,0.172072
80.054,1.51271,0.545272,1.5862,1.46787,0.574693,1.39874,1.38354,0.597637,1.63283,1.4471,0.627495,1.41553,0.0536315,0.187456,0.139382,0.0466256,0.105193,0.170672
80.065,1.51252,0.546045,1.585,1.4682,0.576595,1.39874,1.38342,0.599576,1.63283,1.4474,0.629409,1.41553,0.0538338,0.186256,0.139765,0.0478256,0.105789,0.169472
80.115,1.51255,0.548686,1.5838,1.4686,0.57889,1.39874,1.38327,0.601917,1.63283,1.44776,0.631719,1.41553,0.0533293,0.185056,0.139807,0.0490256,0.105321,0.168272
80.136,1.5131,0.550412,1.5871,1.46877,0.579873,1.39874,1.38321,0.60292,1.63283,1.44791,0.632709,1.41553,0.0532326,0.188356,0.140107,0.0457256,0.10499,0.171572
80.137,1.5133,0.551017,1.5886,1.46886,0.580397,1.39874,1.38318,0.603455,1.63283,1.448,0.633237,1.41553,0.053273,0.189856,0.14029,0.0442256,0.104998,0.173072
80.167,1.51347,0.551645,1.5899,1.46911,0.581839,1.39874,1.38308,0.604926,1.63283,1.44822,0.634689,1.41553,0.0536649,0.191156,0.140856,0.0429256,0.105613,0.174372
80.187,1.51366,0.553771,1.5919,1.46695,0.585137,1.41289,1.38411,0.605749,1.63207,1.44689,0.637972,1.43001,0.0562624,0.17901,0.139587,0.0401673,0.107462,0.16189
80.208,1.51342,0.55538,1.5913,1.4672,0.586717,1.41289,1.38401,0.607354,1.63207,1.44711,0.639561,1.43001,0.0558351,0.17841,0.139451,0.0407673,0.107155,0.16129
80.228,1.51306,0.556977,1.5889,1.46734,0.587572,1.41289,1.38396,0.608223,1.63207,1.44724,0.640421,1.43001,0.0550153,0.17601,0.138903,0.0431673,0.106283,0.15889
80.238,1.51292,0.557747,1.5874,1.46748,0.588427,1.41289,1.38391,0.609092,1.63207,1.44736,0.641281,1.43001,0.0548287,0.17451,0.138854,0.0446673,0.106188,0.15739
80.259,1.51275,0.559137,1.5852,1.46778,0.590335,1.41289,1.38379,0.611032,1.63207,1.44763,0.6432,1.43001,0.0547333,0.17231,0.139014,0.0468673,0.106335,0.15519
80.279,1.51286,0.560274,1.5855,1.46787,0.590927,1.41289,1.38375,0.611634,1.63207,1.44771,0.643796,1.43001,0.0544332,0.17261,0.138947,0.0465673,0.10592,0.15549
80.29,1.51299,0.560768,1.5863,1.468,0.591717,1.41289,1.3837,0.612436,1.63207,1.44783,0.644589,1.43001,0.0546108,0.17341,0.139235,0.0457673,0.106173,0.15629
80.32,1.51339,0.561643,1.5887,1.46833,0.593822,1.41289,1.38357,0.614576,1.63207,1.44813,0.646706,1.43001,0.0553648,0.17581,0.140196,0.0433673,0.107213,0.15869
80.324,1.51358,0.562079,1.59,1.46836,0.593953,1.41289,1.38356,0.61471,1.63207,1.44815,0.646839,1.43001,0.0553247,0.17711,0.140264,0.0420673,0.107076,0.15999
80.33,1.51378,0.563078,1.5914,1.46843,0.594413,1.41289,1.38353,0.615178,1.63207,1.44821,0.647301,1.43001,0.0551247,0.17851,0.140283,0.0406673,0.106738,0.16139
80.351,1.51376,0.563673,1.5912,1.46873,0.59632,1.41289,1.38341,0.617117,1.63207,1.44848,0.649219,1.43001,0.0556163,0.17831,0.140877,0.0408673,0.107605,0.16119
80.372,1.51315,0.565872,1.5869,1.46887,0.597175,1.41289,1.38336,0.617987,1.63207,1.44861,0.650079,1.43001,0.0542325,0.17401,0.139867,0.0451673,0.106101,0.15689
80.382,1.51289,0.566656,1.5849,1.46916,0.599015,1.41289,1.38324,0.619859,1.63207,1.44887,0.65193,1.43001,0.0544035,0.17201,0.140142,0.0471673,0.106635,0.15489
80.403,1.51269,0.567437,1.5831,1.46921,0.599344,1.41289,1.38322,0.620193,1.63207,1.44891,0.65226,1.43001,0.0539248,0.17021,0.139799,0.0489673,0.106121,0.15309
80.422,1.51258,0.569558,1.5812,1.46959,0.602503,1.41008,1.38463,0.621352,1.63103,1.44913,0.654827,1.42376,0.0541647,0.171122,0.138038,0.0498334,0.106286,0.157436
80.443,1.51271,0.570204,1.582,1.4699,0.604411,1.41008,1.38451,0.623291,1.63103,1.44942,0.656744,1.42376,0.0547981,0.171922,0.138752,0.0490334,0.107215,0.158236
80.474,1.51331,0.572027,1.5863,1.47009,0.605595,1.41008,1.38444,0.624495,1.63103,1.44959,0.657934,1.42376,0.0547253,0.176222,0.139142,0.0447334,0.106958,0.162536
80.494,1.51366,0.573385,1.5888,1.4704,0.607502,1.41008,1.38432,0.626434,1.63103,1.44988,0.65985,1.42376,0.0550937,0.178722,0.139791,0.0422334,0.107445,0.165036
