time,x_true,y_true,v_true,yaw_true,nkf_x,nkf_y,nkf_v,nkf_yaw,ekf_x,ekf_y,ekf_v,ekf_yaw,ukf_x,ukf_y,ukf_v,ukf_yaw,nkf_xy_error,nkf_v_error,nkf_yaw_error,ekf_xy_error,ekf_v_error,ekf_yaw_error,ukf_xy_error,ukf_v_error,ukf_yaw_error
22.3,55.6694,48.3176,2.45813,0.659463,56.4756,48.8047,4.03656,0.609707,56.3421,48.8162,3.95565,0.618455,56.4766,48.8,4.03654,0.606788,0.941922,1.57843,0.0497562,0.837314,1.49752,0.0410077,0.940343,1.57841,0.0526747
22.4,55.8637,48.4682,2.70223,0.647245,56.4776,48.8508,3.79728,0.631074,56.3445,48.8568,3.71319,0.639864,56.4819,48.8457,3.7978,0.627643,0.723383,1.09505,0.0161712,0.61822,1.01096,0.00738124,0.724365,1.09557,0.0196028
22.5,56.0793,48.6312,2.92866,0.70639,56.7092,48.7867,3.54461,0.631128,56.5772,48.7857,3.45501,0.639118,56.7154,48.7808,3.54369,0.626963,0.64883,0.615949,0.0752618,0.521361,0.526354,0.0672717,0.653496,0.615034,0.0794271
22.6,56.302,48.8213,3.15159,0.725812,56.9175,48.8582,3.45119,0.629679,56.7851,48.8533,3.35923,0.637525,56.9234,48.8509,3.44865,0.625448,0.616539,0.299598,0.0961323,0.484101,0.20764,0.0882866,0.622081,0.297054,0.100364
22.7,56.5378,49.0305,3.20114,0.690139,57.1862,49.1112,3.36278,0.65965,57.0614,49.1078,3.27457,0.667616,57.1954,49.1042,3.3619,0.655102,0.653402,0.161631,0.0304886,0.529352,0.0734242,0.022523,0.661777,0.160756,0.035037
22.8,56.7846,49.2342,3.19516,0.732109,57.2526,49.5806,3.47544,0.696272,57.1258,49.5844,3.39411,0.706388,57.2593,49.5752,3.47606,0.692927,0.582205,0.28028,0.0358369,0.488858,0.198949,0.0257212,0.584447,0.2809,0.0391821
22.9,57.0223,49.4478,3.04203,0.777669,57.1775,49.5217,3.22286,0.702729,57.0475,49.5187,3.13589,0.71288,57.1828,49.515,3.22039,0.699223,0.171921,0.180826,0.0749409,0.075205,0.0938598,0.0647896,0.174066,0.178358,0.0784466
23,57.239,49.6613,2.78468,0.845221,57.3192,49.6222,3.07705,0.718121,57.1922,49.6162,2.98903,0.728228,57.3247,49.6145,3.07289,0.714439,0.0891287,0.292376,0.1271,0.0649956,0.204357,0.116993,0.0975539,0.288211,0.130782
23.1,57.4238,49.8696,2.78541,0.906495,57.3475,49.6577,2.83886,0.742062,57.2229,49.6456,2.74756,0.752057,57.3523,49.6479,2.83165,0.738006,0.225222,0.053452,0.164433,0.300926,0.0378456,0.154438,0.232924,0.0462444,0.168489
23.2,57.5955,50.0889,3.05031,0.965913,57.1096,49.5575,2.53912,0.756241,56.9744,49.5326,2.43886,0.766174,57.1056,49.5424,2.52544,0.75194,0.720112,0.511188,0.209673,0.833866,0.61145,0.199739,0.733952,0.524872,0.213974
23.3,57.769,50.3398,2.75449,0.910029,57.3501,49.4923,2.43525,0.733519,57.2259,49.4583,2.3325,0.741434,57.3489,49.4712,2.41797,0.728264,0.945388,0.31924,0.17651,1.03543,0.421992,0.168595,0.964834,0.336516,0.181765
23.4,57.938,50.5573,2.72922,0.944923,57.4656,49.3699,2.52545,0.663291,57.3232,49.3275,2.41683,0.670652,57.45,49.3427,2.50267,0.65877,1.27796,0.203778,0.281631,1.37496,0.312392,0.274271,1.309,0.226556,0.286153
23.5,58.0979,50.7785,2.50905,1.00097,57.6521,49.3304,2.35749,0.659883,57.5218,49.2844,2.25011,0.66581,57.6416,49.3006,2.33479,0.654261,1.51512,0.151559,0.341086,1.60127,0.258936,0.33516,1.54669,0.174253,0.346708
23.6,58.2333,50.9897,2.25304,1.00399,58.0329,49.4151,2.45443,0.633064,57.915,49.3731,2.35389,0.638663,58.0268,49.3859,2.43329,0.62779,1.58732,0.201392,0.370927,1.64762,0.100855,0.365329,1.61702,0.180254,0.376202
23.7,58.3543,51.1798,2.10529,0.972482,58.2482,49.5801,2.38053,0.654861,58.1435,49.5433,2.28967,0.66065,58.2481,49.5536,2.36454,0.649317,1.60324,0.275243,0.317621,1.65001,0.184387,0.311832,1.6297,0.259256,0.323164
23.8,58.4728,51.3538,2.32537,1.00234,58.3803,50.2107,2.55025,0.735902,58.286,50.19,2.48412,0.745892,58.3816,50.1941,2.54595,0.732658,1.1468,0.22489,0.266439,1.17862,0.15876,0.256449,1.16324,0.220583,0.269683
23.9,58.598,51.5497,2.56949,1.02171,58.6836,50.2042,2.48358,0.712026,58.5918,50.1874,2.41641,0.721554,58.6866,50.1887,2.47838,0.708495,1.34821,0.08591,0.309683,1.36236,0.153077,0.300155,1.36393,0.0911134,0.313214
24,58.7321,51.7689,2.79203,0.973955,59.1006,50.5501,2.6341,0.728885,59.0166,50.5367,2.57664,0.739199,59.1075,50.5359,2.63313,0.725924,1.27325,0.157933,0.24507,1.26459,0.215395,0.234756,1.28891,0.158906,0.248031
24.1,58.889,51.9998,2.59484,0.985919,59.5556,50.9731,2.83566,0.751679,59.4755,50.9604,2.78661,0.76292,59.5644,50.9583,2.83814,0.749378,1.22413,0.240814,0.23424,1.19347,0.191764,0.222999,1.24132,0.243298,0.236541
24.2,59.0323,52.2162,2.55038,0.95638,59.5926,51.0454,2.6668,0.76651,59.5147,51.0369,2.61568,0.778799,59.6017,51.0333,2.66779,0.76449,1.29793,0.116422,0.18987,1.27415,0.0652973,0.177581,1.31283,0.117411,0.19189
24.3,59.1793,52.4246,2.63292,0.994903,59.6824,51.3833,2.66498,0.81723,59.6088,51.376,2.61929,0.831482,59.6916,51.3722,2.6673,0.816178,1.15641,0.0320641,0.177673,1.13312,0.0136225,0.163421,1.17046,0.034388,0.178725
24.4,59.3227,52.6454,2.62101,0.964985,59.8856,51.9751,2.84694,0.89472,59.8186,51.9699,2.81469,0.911971,59.8955,51.9652,2.85406,0.895556,0.875331,0.225926,0.0702649,0.838007,0.193678,0.0530134,0.889241,0.233046,0.0694289
24.5,59.472,52.8609,2.44219,1.00668,59.8703,52.0503,2.7134,0.894288,59.8061,52.0492,2.67967,0.91173,59.88,52.0429,2.71918,0.895178,0.90313,0.27121,0.112395,0.877723,0.237486,0.0949529,0.914073,0.276994,0.111504
24.6,59.6025,53.0672,2.60405,0.950338,60.0604,52.0942,2.6472,0.864384,59.9951,52.0951,2.60954,0.880561,60.0699,52.0873,2.65135,0.864409,1.07536,0.0431574,0.0859547,1.04846,0.00549433,0.0697779,1.0857,0.0473,0.085929
24.7,59.7539,53.2791,2.39953,0.967557,60.3198,52.4709,2.71122,0.906998,60.2572,52.4759,2.67917,0.924836,60.33,52.4663,2.71688,0.908258,0.986596,0.311687,0.0605585,0.947829,0.279643,0.0427206,0.996231,0.317351,0.0592988
24.8,59.8901,53.4767,2.52264,0.960736,60.6502,52.5556,2.73907,0.857621,60.5859,52.5615,2.70352,0.873107,60.6613,52.5505,2.74438,0.857297,1.19426,0.216437,0.103115,1.14972,0.180887,0.0876293,1.20526,0.221743,0.103439
24.9,60.0346,53.6835,2.51741,0.969969,60.7875,52.6417,2.66254,0.847197,60.7222,52.6474,2.62289,0.862401,60.7975,52.6368,2.66557,0.846704,1.28532,0.145129,0.122772,1.24354,0.105479,0.107568,1.29525,0.14816,0.123266
25,60.1769,53.8911,2.22702,0.917597,61.0009,52.8207,2.57404,0.869325,60.936,52.8267,2.53116,0.88518,61.0112,52.8164,2.57435,0.869273,1.35084,0.347022,0.0482714,1.30736,0.304141,0.0324162,1.36051,0.347329,0.0483233
25.1,60.3123,54.068,2.11878,0.900988,61.1296,53.05,2.54386,0.89518,61.0664,53.0574,2.50237,0.911782,61.1394,53.0467,2.54394,0.895703,1.30549,0.425085,0.00580831,1.26098,0.383591,0.0107937,1.3142,0.425158,0.00528515
25.2,60.4438,54.2341,2.18649,0.914796,61.285,53.4002,2.68472,0.910132,61.2251,53.4125,2.65293,0.926835,61.2949,53.3991,2.69032,0.910916,1.18449,0.498225,0.00466448,1.13375,0.466436,0.0120388,1.1923,0.50383,0.00387972
25.3,60.5772,54.4073,2.38834,0.938758,61.5902,53.5645,2.804,0.858592,61.5295,53.5772,2.77254,0.872756,61.6007,53.5624,2.81181,0.857648,1.31787,0.415664,0.0801653,1.26338,0.384208,0.0660021,1.32719,0.423474,0.0811098
25.4,60.7183,54.6,2.10742,0.950752,61.6377,53.8217,2.77875,0.891376,61.5802,53.835,2.74947,0.906212,61.6491,53.8201,2.7872,0.890819,1.20466,0.671334,0.0593759,1.15255,0.642055,0.0445399,1.2144,0.679776,0.0599333
25.5,60.8407,54.7716,2.26241,0.946475,61.5529,54.0483,2.69458,0.93613,61.5002,54.0614,2.66794,0.952011,61.5653,54.0474,2.70347,0.936194,1.01504,0.432173,0.0103449,0.969119,0.405533,0.00553579,1.0244,0.441064,0.0102807
25.6,60.973,54.9551,2.2966,0.939441,61.7331,54.1814,2.73222,0.90056,61.6807,54.1938,2.70542,0.914531,61.7461,54.1796,2.74252,0.899191,1.08466,0.435613,0.0388814,1.03946,0.40882,0.0249102,1.09504,0.445919,0.0402501
25.7,61.1085,55.1405,2.51939,0.893761,61.6842,54.6639,2.80656,0.983135,61.6392,54.6802,2.7899,0.998847,61.6993,54.6637,2.8208,0.983046,0.747363,0.287173,0.0893743,0.702505,0.270516,0.105086,0.759227,0.301413,0.0892856
25.8,61.2664,55.3369,2.6771,0.944177,61.931,54.8768,2.75903,0.993992,61.8807,54.8946,2.73635,1.01095,61.9427,54.8784,2.76833,0.995382,0.808327,0.0819316,0.0498148,0.756993,0.0592565,0.0667728,0.817066,0.0912306,0.0512043
25.9,61.4233,55.5537,2.4337,0.910015,62.1574,55.1708,2.76367,1.01749,62.1042,55.1904,2.73823,1.03558,62.1666,55.1742,2.7699,1.02037,0.827955,0.329964,0.107476,0.771697,0.304527,0.12557,0.834565,0.336201,0.110355
26,61.5727,55.7459,2.54504,0.907616,62.3263,55.5658,2.88005,1.04017,62.2744,55.5884,2.8596,1.05794,62.3356,55.5707,2.88925,1.04316,0.774814,0.33501,0.132557,0.719168,0.31457,0.15032,0.782774,0.344217,0.135544
26.1,61.7294,55.9464,2.76318,0.950328,62.4682,55.8018,2.92261,1.02591,62.4182,55.8238,2.90382,1.0415,62.4793,55.8056,2.9342,1.0269,0.752863,0.159432,0.0755821,0.699624,0.140637,0.0911698,0.763027,0.171019,0.0765673
26.2,61.89,56.1712,2.72654,1.01212,62.5956,56.0872,2.86234,1.06866,62.543,56.1097,2.8395,1.08617,62.6036,56.0928,2.86909,1.07203,0.71055,0.135794,0.0565349,0.655899,0.112959,0.0740506,0.717875,0.142546,0.0599109
26.3,62.0346,56.4024,2.85424,1.0183,62.5318,56.2213,2.78718,1.07218,62.4842,56.2415,2.76666,1.08822,62.5421,56.2258,2.79593,1.07402,0.529175,0.0670635,0.0538769,0.47759,0.0875768,0.0699208,0.537383,0.0583126,0.0557201
26.4,62.1844,56.6454,2.61483,1.08246,62.5873,56.5528,2.81211,1.10774,62.5414,56.5744,2.79399,1.12441,62.5972,56.5588,2.82117,1.11067,0.413445,0.197283,0.0252774,0.364018,0.179159,0.0419493,0.421785,0.206342,0.0282124
26.5,62.307,56.8763,2.53806,1.12156,62.5803,56.9067,2.8739,1.14009,62.5391,56.9299,2.86204,1.15629,62.5919,56.9139,2.88667,1.14296,0.274988,0.335844,0.0185289,0.238144,0.323983,0.0347306,0.28732,0.348611,0.021402
26.6,62.4173,57.1049,2.72778,1.09356,62.6977,56.9937,2.78176,1.11362,62.6561,57.0141,2.7657,1.12783,62.7096,56.9993,2.7928,1.1144,0.301658,0.0539877,0.020056,0.255551,0.0379272,0.0342724,0.310862,0.0650232,0.020842
26.7,62.5426,57.3472,2.97903,1.11555,62.9128,57.1828,2.69236,1.12434,62.8653,57.2007,2.66663,1.14012,62.9197,57.1885,2.69513,1.12746,0.405128,0.286666,0.00879136,0.354466,0.3124,0.0245658,0.409156,0.283902,0.0119115
26.8,62.6735,57.6148,3.197,1.16836,62.736,57.3074,2.58101,1.1561,62.6936,57.3219,2.55818,1.17175,62.7443,57.3114,2.58471,1.15905,0.313697,0.61599,0.0122589,0.293625,0.638818,0.00338867,0.311567,0.612287,0.00931129
26.9,62.7987,57.909,3.0542,1.17145,62.6219,57.5855,2.5532,1.21343,62.5828,57.6011,2.53476,1.23106,62.6295,57.5914,2.55734,1.21899,0.368679,0.501005,0.0419844,0.376095,0.519446,0.0596123,0.359887,0.496863,0.0475396
27,62.9175,58.1904,3.10024,1.2049,62.8568,58.1179,2.72802,1.25345,62.8143,58.14,2.7128,1.27306,62.8604,58.1304,2.73334,1.26276,0.0945714,0.372227,0.0485443,0.11481,0.387446,0.0681555,0.0827719,0.366907,0.0578517
27.1,63.0284,58.4799,3.11788,1.22123,63.0294,58.2092,2.63568,1.21513,62.985,58.2248,2.61252,1.23022,63.0327,58.2152,2.63599,1.21903,0.270651,0.482198,0.0060919,0.258744,0.50536,0.00899117,0.264642,0.481891,0.00220093
27.2,63.1352,58.7728,3.3276,1.17598,63.131,58.3344,2.51837,1.22248,63.0844,58.3455,2.48779,1.23822,63.1312,58.3384,2.51209,1.22779,0.438427,0.809223,0.0465004,0.430247,0.83981,0.0622468,0.434385,0.815505,0.0518187
27.3,63.2632,59.0799,3.04201,1.17866,63.0826,58.5359,2.53607,1.22117,63.04,58.546,2.51317,1.23366,63.0854,58.5385,2.53687,1.22277,0.573263,0.505934,0.0425106,0.578658,0.528835,0.0549972,0.569903,0.505131,0.0441084
27.4,63.3795,59.3611,2.77506,1.1707,63.254,58.7891,2.58074,1.20097,63.2104,58.7993,2.55852,1.21126,63.256,58.7921,2.58372,1.20048,0.585506,0.194321,0.0302715,0.586604,0.216547,0.0405617,0.582222,0.191345,0.0297843
27.5,63.4875,59.6166,2.76368,1.18467,63.2503,58.9876,2.61437,1.18552,63.211,58.9987,2.59935,1.19305,63.2561,58.9911,2.62492,1.18181,0.672312,0.149306,0.000851656,0.677023,0.164329,0.00838355,0.666965,0.138758,0.00286046
27.6,63.5916,59.8727,2.50247,1.20162,63.6042,59.5087,2.88566,1.15334,63.558,59.524,2.87509,1.15942,63.6044,59.5152,2.90182,1.14878,0.364229,0.383195,0.0482838,0.350308,0.372622,0.0422057,0.357664,0.39935,0.0528443
27.7,63.6819,60.1061,2.33481,1.182,63.7952,60.0332,3.07106,1.1784,63.7471,60.0473,3.05991,1.18515,63.7943,60.0376,3.08454,1.17513,0.134662,0.736246,0.00360496,0.0877597,0.725096,0.00315102,0.131558,0.749726,0.00686794
27.8,63.7704,60.3221,2.17044,1.17618,63.8016,60.2674,3.01934,1.2038,63.7588,60.2816,3.00747,1.21132,63.8055,60.2725,3.03115,1.20157,0.0629831,0.848899,0.0276143,0.0421812,0.837031,0.0351407,0.0607839,0.860711,0.025384
27.9,63.8539,60.5225,1.90168,1.22227,63.8358,60.3607,2.83604,1.22542,63.7933,60.3738,2.81789,1.2351,63.8391,60.367,2.8418,1.22607,0.162808,0.934365,0.00315146,0.160481,0.916208,0.0128301,0.156141,0.940119,0.00380048
28,63.9188,60.7012,1.98877,1.28132,63.9617,60.6289,2.80976,1.24182,63.9165,60.6411,2.78771,1.25294,63.9615,60.6357,2.81155,1.24468,0.0840154,0.820989,0.0395042,0.0601879,0.798939,0.0283865,0.078207,0.822774,0.0366456
28.1,63.9756,60.8918,2.26418,1.29338,64.0832,60.8502,2.72404,1.26763,64.0338,60.8604,2.69536,1.28153,64.0773,60.8576,2.71917,1.27462,0.115381,0.459855,0.0257484,0.0661194,0.431175,0.0118518,0.107343,0.454992,0.0187679
28.2,64.0376,61.1096,2.44215,1.31415,64.1832,61.2238,2.80086,1.28663,64.1337,61.236,2.77554,1.30057,64.1763,61.2332,2.79829,1.29408,0.185082,0.358706,0.0275143,0.158812,0.333395,0.0135727,0.185832,0.356138,0.0200641
28.3,64.0996,61.3458,2.64009,1.28132,64.3136,61.3583,2.67481,1.28667,64.2599,61.3662,2.64173,1.301,64.3012,61.3656,2.66592,1.29505,0.214407,0.0347151,0.00534577,0.161583,0.00163625,0.0196747,0.202624,0.0258263,0.0137271
28.4,64.175,61.5988,2.42757,1.32794,64.4215,61.8335,2.89411,1.27441,64.3713,61.8461,2.87348,1.28368,64.4135,61.8424,2.89641,1.27608,0.340347,0.466545,0.053526,0.31577,0.445915,0.0442645,0.340925,0.468847,0.0518617
28.5,64.2333,61.8344,2.47209,1.38758,64.5513,62.2786,2.93994,1.33442,64.4967,62.2904,2.91469,1.34823,64.537,62.2881,2.93436,1.34311,0.546236,0.467848,0.0531612,0.526578,0.442597,0.0393571,0.54594,0.46227,0.0444737
28.6,64.2784,62.0775,2.55303,1.43556,64.6068,62.6891,3.01077,1.37247,64.5519,62.7026,2.98886,1.38792,64.5905,62.702,3.00795,1.38442,0.694214,0.45774,0.0630935,0.682332,0.435839,0.0476451,0.698174,0.454922,0.0511406
28.7,64.3128,62.3305,2.294,1.4291,64.6284,62.8511,2.88928,1.3941,64.5727,62.8632,2.86501,1.41064,64.6093,62.8651,2.88536,1.40846,0.608816,0.59528,0.0349991,0.592753,0.571012,0.0184589,0.611328,0.591358,0.0206358
28.8,64.3452,62.5576,2.56685,1.42525,64.539,63.2154,2.95739,1.44044,64.4895,63.2305,2.94227,1.45741,64.5246,63.2338,2.96238,1.4564,0.685754,0.390535,0.0151908,0.68823,0.375415,0.0321573,0.699614,0.395526,0.0311449
28.9,64.3824,62.8116,2.54116,1.39274,64.5398,63.6363,3.04342,1.48329,64.491,63.6535,3.03413,1.50128,64.5239,63.6595,3.0554,1.50224,0.839632,0.502259,0.0905486,0.848946,0.492971,0.10854,0.859614,0.514241,0.109507
29,64.4274,63.0617,2.47758,1.37715,64.5582,64,3.11805,1.46748,64.5125,64.012,3.10478,1.47872,64.5457,64.0128,3.121,1.47614,0.947418,0.640465,0.0903257,0.954126,0.627197,0.101565,0.958433,0.643421,0.0989862
29.1,64.4751,63.3048,2.39875,1.38383,64.5992,64.3726,3.18493,1.45814,64.5547,64.3835,3.17209,1.46564,64.5882,64.3832,3.18774,1.46153,1.07503,0.786172,0.0743106,1.08168,0.773338,0.0818145,1.08433,0.788985,0.0776978
29.2,64.5197,63.5405,2.15188,1.33821,64.5568,64.6028,3.12125,1.48582,64.5161,64.6124,3.1073,1.49419,64.5488,64.6126,3.12235,1.49159,1.06296,0.969364,0.147612,1.07198,0.955418,0.15598,1.07247,0.970467,0.153384
29.3,64.5693,63.7499,1.99856,1.38375,64.6746,64.7283,2.98693,1.43899,64.6299,64.7343,2.96543,1.44277,64.6621,64.7333,2.98064,1.43729,0.984053,0.988365,0.0552371,0.986256,0.966866,0.0590157,0.987795,0.982079,0.0535366
29.4,64.6065,63.9462,2.05447,1.43657,64.7044,64.8671,2.85458,1.45221,64.6591,64.8678,2.82601,1.45757,64.6902,64.867,2.84046,1.45348,0.926036,0.800108,0.0156343,0.923025,0.771533,0.0209982,0.924568,0.785989,0.0169064
29.5,64.6339,64.1498,2.02087,1.43704,64.7926,64.9214,2.73107,1.38377,64.7486,64.9191,2.70157,1.38084,64.78,64.9198,2.72092,1.37243,0.78766,0.710202,0.0532696,0.77776,0.680694,0.0562034,0.783717,0.700043,0.0646068
29.6,64.6609,64.3501,1.81149,1.50091,64.8097,65.2802,2.7881,1.41249,64.7681,65.2763,2.75634,1.41208,64.8001,65.2741,2.77029,1.40498,0.941944,0.97661,0.0884201,0.932363,0.944852,0.088828,0.934416,0.958802,0.0959351
29.7,64.6735,64.5308,2.0342,1.46595,64.8702,65.2678,2.55566,1.41292,64.8267,65.2551,2.51271,1.41415,64.8569,65.2538,2.52729,1.40812,0.762762,0.52146,0.053035,0.74027,0.478508,0.0518014,0.745822,0.493091,0.0578277
29.8,64.6948,64.7331,1.90573,1.50947,64.917,65.2438,2.41823,1.34802,64.8758,65.2247,2.37684,1.34075,64.9062,65.226,2.39834,1.33124,0.55686,0.512496,0.161446,0.523799,0.47111,0.168714,0.536257,0.492601,0.178231
29.9,64.7065,64.9234,1.92908,1.52732,64.9256,65.4198,2.36431,1.36971,64.8869,65.3965,2.31743,1.36517,64.9179,65.3964,2.33532,1.35649,0.54263,0.435235,0.157607,0.506332,0.388348,0.162148,0.518161,0.406247,0.170823
30,64.7149,65.1161,1.97234,1.50554,64.8338,65.5883,2.33542,1.40153,64.7994,65.563,2.28953,1.3997,64.8324,65.5616,2.30395,1.39174,0.486974,0.363081,0.104012,0.454828,0.317192,0.105837,0.460768,0.33161,0.113798
30.1,64.7278,65.3129,1.83634,1.56038,64.9074,65.7932,2.28233,1.42413,64.8724,65.7677,2.23289,1.42665,64.9031,65.7666,2.24572,1.42081,0.512832,0.445989,0.136252,0.477229,0.396548,0.133732,0.486423,0.409386,0.139576
30.2,64.7297,65.4965,1.70608,1.60056,64.7686,65.8566,2.14157,1.50255,64.7352,65.8295,2.09054,1.51564,64.7649,65.8298,2.1013,1.51434,0.362205,0.435486,0.0980084,0.332991,0.384458,0.0849227,0.33518,0.395222,0.0862264
30.3,64.7246,65.667,1.77049,1.55799,64.8289,65.7931,1.96526,1.40366,64.7991,65.741,1.88412,1.39361,64.8299,65.7308,1.88453,1.38175,0.163629,0.194774,0.154331,0.104979,0.113636,0.164381,0.123093,0.114046,0.176246
30.4,64.7269,65.8441,1.96498,1.6099,64.928,65.8295,1.80069,1.41077,64.9016,65.7685,1.70387,1.40438,64.9301,65.7577,1.70267,1.39432,0.201626,0.164286,0.19913,0.190442,0.261107,0.20552,0.220781,0.262311,0.215582
30.5,64.7192,66.0404,1.69061,1.63696,64.9966,66.3374,2.01298,1.46579,64.9786,66.3135,1.94595,1.46944,65.0064,66.3048,1.94043,1.46257,0.406426,0.322368,0.17117,0.376686,0.255337,0.167522,0.390372,0.249819,0.174393
30.6,64.708,66.2091,1.44441,1.63763,65.068,66.4744,1.93019,1.48057,65.0497,66.4496,1.86082,1.48754,65.0755,66.4416,1.85629,1.48294,0.447162,0.485785,0.157059,0.417849,0.416418,0.150089,0.434865,0.411883,0.154693
30.7,64.6984,66.3532,1.7138,1.58722,65.0157,66.7793,2.06465,1.48767,64.9983,66.7588,2.01408,1.49188,65.024,66.7511,2.01171,1.48682,0.531225,0.350855,0.0995514,0.504389,0.300282,0.095344,0.514184,0.297909,0.1004
30.8,64.6955,66.5246,1.45668,1.59235,64.923,66.8989,2.022,1.51528,64.9092,66.8797,1.97762,1.52125,64.9346,66.8723,1.97656,1.51774,0.438003,0.565326,0.0770667,0.414476,0.520937,0.0710913,0.421926,0.519881,0.0746065
30.9,64.6924,66.6702,1.47349,1.6192,64.8675,67.1385,2.03879,1.60203,64.8554,67.1246,2.00663,1.62163,64.8788,67.1213,2.01003,1.62565,0.499944,0.565303,0.0171609,0.482713,0.533143,0.00243024,0.488017,0.53654,0.00645686
31,64.6853,66.8174,1.38269,1.67826,64.8905,67.4541,2.13511,1.59853,64.8767,67.4359,2.10169,1.61305,64.8984,67.4302,2.10151,1.61546,0.668955,0.752421,0.0797292,0.647441,0.718995,0.0652057,0.648757,0.71882,0.0627968
31.1,64.6704,66.9549,1.59685,1.64584,64.9545,67.7625,2.19364,1.60659,64.9366,67.7423,2.16168,1.62012,64.9563,67.737,2.16265,1.62296,0.856128,0.596794,0.0392474,0.831235,0.564835,0.0257218,0.832722,0.565805,0.0228826
31.2,64.6585,67.1141,1.57026,1.68009,64.8325,67.8936,2.14442,1.68772,64.8206,67.8801,2.12762,1.70829,64.8398,67.8794,2.13833,1.71609,0.79864,0.574154,0.00762264,0.782922,0.557352,0.0282016,0.786464,0.56807,0.0359945
31.3,64.6413,67.2702,1.6251,1.69656,64.7136,68.1142,2.20375,1.73608,64.7081,68.1055,2.20193,1.75524,64.7282,68.1078,2.21934,1.76308,0.847115,0.578655,0.0395256,0.837924,0.576832,0.0586831,0.842101,0.594238,0.0665268
31.4,64.621,67.4314,1.77078,1.67242,64.6462,68.0003,1.90617,1.72017,64.6422,67.9958,1.88917,1.73517,64.6613,68.0003,1.90499,1.74179,0.569471,0.135391,0.047753,0.564753,0.118386,0.0627456,0.57027,0.134213,0.0693655
31.5,64.603,67.6076,1.69505,1.68708,64.6695,68.0417,1.74319,1.71837,64.6628,68.0312,1.71084,1.7315,64.6791,68.0368,1.72672,1.73802,0.439148,0.04814,0.031289,0.427833,0.0157932,0.044414,0.435856,0.0316708,0.0509365
31.6,64.5833,67.776,1.43985,1.689,64.6988,68.0497,1.56181,1.71702,64.6917,68.0293,1.51043,1.72862,64.7053,68.0359,1.52653,1.73516,0.297113,0.121962,0.0280168,0.275591,0.0705831,0.0396148,0.287148,0.0866749,0.0461522
31.7,64.5663,67.9189,1.66664,1.63709,64.604,68.3822,1.77412,1.71438,64.5936,68.3798,1.75642,1.71961,64.6087,68.3829,1.76642,1.72448,0.464807,0.107483,0.0772858,0.461695,0.0897799,0.0825171,0.465904,0.099784,0.0873904
31.8,64.5553,68.0852,1.42792,1.58438,64.6552,68.5637,1.73909,1.70361,64.6415,68.5595,1.7151,1.70661,64.6544,68.5618,1.72349,1.71122,0.488764,0.311177,0.119232,0.482009,0.287184,0.122237,0.486728,0.295569,0.126847
31.9,64.5534,68.228,1.69963,1.57362,64.6237,68.6326,1.65127,1.69079,64.6121,68.628,1.62362,1.68908,64.6254,68.6303,1.63113,1.69228,0.41064,0.0483536,0.117163,0.404283,0.0760064,0.115454,0.408693,0.0685011,0.118653
32,64.5529,68.398,1.46922,1.61372,64.6555,68.7328,1.56301,1.68879,64.6434,68.7254,1.5281,1.6868,64.6554,68.7273,1.53538,1.69024,0.350237,0.093785,0.0750677,0.3397,0.0588773,0.0730778,0.344903,0.0661572,0.0765191
32.1,64.5466,68.5448,1.17457,1.63338,64.7024,68.9596,1.59547,1.69083,64.69,68.9536,1.56205,1.68989,64.6998,68.9547,1.56862,1.69409,0.443132,0.420896,0.0574465,0.43324,0.387478,0.0565117,0.437653,0.394051,0.0607088
32.2,64.5392,68.662,0.886253,1.58649,64.6628,68.9168,1.41701,1.6785,64.6525,68.9058,1.37314,1.67273,64.6635,68.9072,1.37949,1.67531,0.283245,0.530758,0.0920056,0.268816,0.486888,0.0862396,0.274906,0.49324,0.0888149
32.3,64.5378,68.7506,0.803792,1.57092,64.64,69.1463,1.51863,1.65251,64.63,69.1439,1.4925,1.63912,64.6415,69.1456,1.49762,1.63935,0.408699,0.714837,0.0815926,0.403945,0.688712,0.0681996,0.408353,0.69383,0.0684279
32.4,64.5378,68.831,0.699207,1.60994,64.6427,69.2074,1.41777,1.67018,64.6323,69.2011,1.38366,1.66222,64.643,69.2019,1.38861,1.66452,0.390729,0.718565,0.06024,0.382033,0.684454,0.0522777,0.385489,0.689402,0.0545752
32.5,64.5351,68.9008,0.55127,1.62381,64.6322,69.283,1.3558,1.65053,64.6227,69.2748,1.31887,1.63736,64.6337,69.2757,1.32331,1.63788,0.39431,0.804528,0.0267188,0.384098,0.767597,0.0135468,0.387614,0.772037,0.0140676
32.6,64.5322,68.9559,0.747133,1.65547,64.6112,69.222,1.15744,1.6758,64.6014,69.2029,1.10176,1.66886,64.6123,69.2033,1.10738,1.67145,0.277605,0.410307,0.0203273,0.256486,0.354624,0.0133911,0.260064,0.36025,0.0159804
32.7,64.5259,69.0303,0.630759,1.64088,64.6427,69.2731,1.0617,1.69381,64.638,69.249,0.995363,1.69235,64.6471,69.2495,1.00289,1.69663,0.269437,0.430944,0.0529243,0.245729,0.364604,0.0514697,0.250445,0.372133,0.0557494
32.8,64.5214,69.0933,0.783875,1.61296,64.6706,69.1685,0.807607,1.71448,64.6719,69.1208,0.699567,1.71771,64.6799,69.1226,0.711122,1.72316,0.167096,0.0237321,0.101523,0.152988,0.0843077,0.104757,0.161137,0.0727525,0.110206
