time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
53.963,1.95531,-1.18118,1.9505,1.97445,-1.18789,1.95038,1.94384,-1.04012,1.9112,1.97342,-1.18528,1.95042,0.0202806,0.000117675,0.141525,0.0393049,0.0185694,7.93199e-05
54.034,1.95515,-1.18129,1.9515,1.97445,-1.18789,1.95038,1.94384,-1.04012,1.9112,1.97342,-1.18528,1.95042,0.0203952,0.00111767,0.141619,0.0403049,0.0187009,0.00107932
54.044,1.95513,-1.18143,1.9515,1.97445,-1.18789,1.95038,1.94384,-1.04012,1.9112,1.97342,-1.18528,1.95042,0.0203721,0.00111767,0.141755,0.0403049,0.0186938,0.00107932
54.085,1.95514,-1.1815,1.9513,1.97445,-1.18789,1.95038,1.94384,-1.04012,1.9112,1.97342,-1.18528,1.95042,0.0203391,0.000917675,0.14183,0.0401049,0.0186687,0.00087932
54.087,1.95523,-1.18143,1.9512,1.97445,-1.18789,1.95038,1.94384,-1.04012,1.9112,1.97342,-1.18528,1.95042,0.0202823,0.000817675,0.141765,0.0400049,0.0186013,0.00077932
54.105,1.95531,-1.18125,1.9512,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0232694,0.000790259,0.141421,0.0320691,0.0215197,0.000749206
54.136,1.95527,-1.18105,1.951,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0233865,0.000590259,0.141221,0.0318691,0.0216235,0.000549206
54.166,1.95522,-1.18097,1.9507,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0234629,0.000290259,0.141134,0.0315691,0.0216952,0.000249206
54.17,1.95525,-1.18102,1.9506,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0234192,0.000190259,0.14119,0.0314691,0.0216547,0.000149206
54.186,1.95526,-1.18114,1.9507,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0233571,0.000290259,0.141307,0.0315691,0.0216007,0.000249206
54.228,1.95532,-1.18136,1.951,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0232097,0.000590259,0.141536,0.0318691,0.0214682,0.000549206
54.238,1.95526,-1.18133,1.9511,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0232836,0.000690259,0.141491,0.0319691,0.0215412,0.000649206
54.279,1.95517,-1.18123,1.9511,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0233989,0.000690259,0.141392,0.0319691,0.0216522,0.000649206
54.28,1.95514,-1.18114,1.951,1.97645,-1.19096,1.95041,1.94127,-1.04053,1.91913,1.97552,-1.18862,1.95045,0.0234625,0.000590259,0.1413,0.0318691,0.02171,0.000549206
54.319,1.95514,-1.18111,1.9511,1.97612,-1.19012,1.94908,1.94096,-1.03967,1.9178,1.97519,-1.18778,1.94912,0.0228314,0.00202426,0.142146,0.0333031,0.0211306,0.00198321
54.322,1.9552,-1.18114,1.9513,1.97596,-1.18973,1.94843,1.94082,-1.03928,1.91715,1.97503,-1.18739,1.94847,0.0224725,0.00287224,0.142589,0.0341511,0.0207991,0.00283119
54.37,1.95526,-1.18131,1.9512,1.97564,-1.1899,1.94391,1.93774,-1.0365,1.91755,1.97483,-1.18779,1.94395,0.0221179,0.00728947,0.145866,0.0336456,0.020615,0.00725132
54.378,1.95524,-1.18135,1.9509,1.97539,-1.18925,1.94283,1.9375,-1.03584,1.91647,1.97458,-1.18713,1.94287,0.0216461,0.00806947,0.146586,0.0344256,0.02019,0.00803132
54.401,1.95523,-1.18132,1.9508,1.97455,-1.1871,1.93927,1.93672,-1.03367,1.91291,1.97374,-1.18498,1.9393,0.0201716,0.0115335,0.148808,0.0378896,0.0188758,0.0114953
54.421,1.95522,-1.18124,1.9507,1.97437,-1.18665,1.93851,1.93655,-1.03321,1.91215,1.97357,-1.18453,1.93855,0.0199039,0.0121895,0.149209,0.0385456,0.01864,0.0121513
54.452,1.95524,-1.18115,1.9506,1.97345,-1.18423,1.93451,1.93569,-1.03076,1.90816,1.97264,-1.18211,1.93455,0.0184663,0.0160855,0.151651,0.0424416,0.0174259,0.0160473
54.465,1.95525,-1.1811,1.9509,1.97335,-1.18397,1.93408,1.9356,-1.0305,1.90773,1.97254,-1.18185,1.93412,0.0183237,0.0168175,0.151873,0.0431736,0.0173053,0.0167793
54.492,1.95527,-1.18111,1.9511,1.97236,-1.18135,1.92976,1.93467,-1.02786,1.90341,1.97155,-1.17923,1.9298,0.0170854,0.0213375,0.154633,0.0476935,0.0163831,0.0212993
54.523,1.95518,-1.18128,1.9512,1.97182,-1.17991,1.92739,1.93417,-1.0264,1.90103,1.97101,-1.17779,1.92742,0.0166933,0.0238135,0.156296,0.0501696,0.0162078,0.0237753
54.531,1.95519,-1.18134,1.9511,1.97121,-1.17828,1.92469,1.9336,-1.02475,1.89833,1.9704,-1.17616,1.92472,0.016311,0.0264135,0.158075,0.0527696,0.0160708,0.0263753
54.556,1.95521,-1.18133,1.9512,1.97082,-1.17723,1.92296,1.93324,-1.02369,1.8966,1.97001,-1.17511,1.923,0.0161399,0.0282415,0.15917,0.0545976,0.0160559,0.0282033
54.583,1.9552,-1.18126,1.9508,1.97082,-1.17896,1.94412,1.93052,-1.02253,1.8982,1.97014,-1.17698,1.94456,0.0157897,0.00667575,0.160646,0.0526036,0.0155344,0.00623882
54.603,1.95511,-1.18115,1.9486,1.9707,-1.17863,1.94358,1.93041,-1.0222,1.89766,1.97001,-1.17666,1.94402,0.0157913,0.00501573,0.160861,0.0509436,0.0155638,0.00457881
54.624,1.95476,-1.18086,1.9446,1.96963,-1.17589,1.93918,1.92947,-1.01941,1.89325,1.96894,-1.17392,1.93962,0.0156736,0.00542174,0.163422,0.0513496,0.015785,0.00498482
54.65,1.95431,-1.18031,1.9401,1.9695,-1.17557,1.93866,1.92936,-1.01908,1.89274,1.96881,-1.17359,1.9391,0.0159179,0.00143675,0.163152,0.0473646,0.0159855,0.000999828
54.665,1.95396,-1.17947,1.9359,1.96913,-1.17459,1.93726,1.92903,-1.01809,1.89134,1.96844,-1.17262,1.9377,0.0159325,0.00136326,0.163296,0.0445646,0.0160168,0.00180018
54.685,1.95377,-1.17831,1.9335,1.96836,-1.1726,1.93465,1.92835,-1.01606,1.88872,1.96767,-1.17062,1.93508,0.0156695,0.00114725,0.164237,0.0447806,0.0158846,0.00158417
54.701,1.95368,-1.1771,1.9328,1.96812,-1.17195,1.93384,1.92814,-1.0154,1.88791,1.96743,-1.16998,1.93427,0.0153269,0.00103725,0.163709,0.0448906,0.0154814,0.00147417
54.726,1.95363,-1.17618,1.9332,1.96741,-1.17008,1.93164,1.92752,-1.0135,1.88571,1.96672,-1.16811,1.93207,0.015069,0.00156375,0.164765,0.0474916,0.0153767,0.00112683
54.746,1.95334,-1.17561,1.9333,1.96714,-1.16938,1.93081,1.92728,-1.01278,1.88488,1.96645,-1.1674,1.93125,0.0151413,0.00248775,0.164905,0.0484156,0.015464,0.00205082
54.767,1.95279,-1.17502,1.9321,1.96632,-1.16718,1.92823,1.92656,-1.01055,1.8823,1.96563,-1.16521,1.92867,0.0156349,0.00387174,0.166558,0.0497996,0.0161559,0.00343482
54.787,1.95209,-1.17423,1.9295,1.96617,-1.1668,1.92778,1.92643,-1.01015,1.88185,1.96548,-1.16482,1.92822,0.0159232,0.00171974,0.166074,0.0476476,0.0163626,0.00128282
54.797,1.95145,-1.17312,1.9279,1.96577,-1.1657,1.92657,1.92607,-1.00903,1.88064,1.96507,-1.16373,1.927,0.0161217,0.00133374,0.166034,0.0472616,0.0165436,0.000896818
54.817,1.95089,-1.17173,1.9276,1.96538,-1.16467,1.92546,1.92574,-1.00798,1.87953,1.96469,-1.16269,1.9259,0.0161237,0.00213974,0.165663,0.0480676,0.0164946,0.00170282
54.838,1.95041,-1.17031,1.9273,1.96386,-1.16053,1.92111,1.9244,-1.00377,1.87518,1.96316,-1.15856,1.92155,0.0166259,0.00619175,0.168553,0.0521196,0.0173387,0.00575483
54.898,1.94975,-1.16751,1.9273,1.96353,-1.15963,1.92016,1.92411,-1.00285,1.87423,1.96283,-1.15766,1.92059,0.0158736,0.00714375,0.166643,0.0530716,0.0163783,0.00670683
54.909,1.94949,-1.16616,1.9276,1.96329,-1.15898,1.91948,1.9239,-1.00219,1.87355,1.96259,-1.15701,1.91991,0.0155541,0.00812375,0.165945,0.0540516,0.0159801,0.00768682
54.929,1.94914,-1.16492,1.9273,1.96247,-1.15672,1.9171,1.92318,-0.999889,1.87117,1.96177,-1.15475,1.91753,0.0156522,0.0102038,0.167059,0.0561316,0.0162202,0.00976683
54.947,1.94869,-1.16389,1.9267,1.96235,-1.1564,1.91676,1.92308,-0.999559,1.87083,1.96165,-1.15442,1.91719,0.0155842,0.00994374,0.166315,0.0558716,0.0160536,0.00950682
54.959,1.94799,-1.16302,1.9242,1.96205,-1.15556,1.91587,1.92282,-0.998702,1.86994,1.96135,-1.15358,1.91631,0.0159224,0.00832774,0.166239,0.0542556,0.0163617,0.00789082
54.98,1.94724,-1.1622,1.9198,1.96127,-1.15337,1.91372,1.92213,-0.996478,1.8678,1.96057,-1.1514,1.91416,0.0165763,0.00607674,0.167614,0.0520046,0.017156,0.00563982
55.01,1.94654,-1.16127,1.9157,1.96097,-1.15254,1.91294,1.92187,-0.995633,1.86702,1.96027,-1.15057,1.91338,0.0168621,0.00275574,0.167462,0.0486836,0.0174041,0.00231882
55.02,1.94597,-1.16005,1.9143,1.96031,-1.15069,1.91153,1.9213,-0.993747,1.8656,1.95961,-1.14872,1.91196,0.0171221,0.00277475,0.168128,0.0487026,0.0177298,0.00233782
55.061,1.94563,-1.15728,1.9168,1.96121,-1.15345,1.91764,1.91826,-0.99269,1.87322,1.96061,-1.15167,1.91771,0.016046,0.00083879,0.166849,0.0435791,0.0159992,0.000907524
55.071,1.94552,-1.15581,1.9182,1.96052,-1.15153,1.91618,1.91765,-0.990742,1.87176,1.95992,-1.14975,1.91625,0.0155892,0.00202121,0.167401,0.0464391,0.0156148,0.00195247
55.093,1.94522,-1.15437,1.9183,1.96013,-1.15045,1.91533,1.91731,-0.989638,1.87091,1.95953,-1.14866,1.9154,0.0154165,0.00297121,0.167082,0.0473891,0.0154054,0.00290247
55.122,1.94462,-1.15307,1.9166,1.95944,-1.14853,1.91377,1.91671,-0.987689,1.86935,1.95884,-1.14674,1.91384,0.0155024,0.00282721,0.16772,0.0472451,0.0155655,0.00275847
55.163,1.9438,-1.1519,1.9132,1.95891,-1.14705,1.9126,1.91625,-0.986194,1.86818,1.95831,-1.14527,1.91267,0.0158698,0.000603206,0.167977,0.0450211,0.0159536,0.000534471
55.173,1.94217,-1.1498,1.9054,1.95843,-1.14571,1.91169,1.91583,-0.984829,1.86728,1.95783,-1.14393,1.91176,0.0167698,0.00629379,0.167059,0.0381241,0.0167276,0.00636252
55.204,1.94165,-1.14874,1.9035,1.95762,-1.14341,1.91051,1.91511,-0.982487,1.86609,1.95702,-1.14162,1.91058,0.0168392,0.00700979,0.16836,0.0374081,0.0169399,0.00707852
55.244,1.94144,-1.14623,1.9056,1.95728,-1.14245,1.9101,1.91482,-0.981511,1.86568,1.95668,-1.14066,1.91017,0.016285,0.00449679,0.166855,0.0399211,0.0162237,0.00456553
55.254,1.94145,-1.14461,1.9094,1.95649,-1.14021,1.90902,1.91412,-0.979234,1.8646,1.95589,-1.13842,1.90909,0.015665,0.000378211,0.167615,0.0447961,0.0157025,0.000309476
55.305,1.94035,-1.14145,1.908,1.95706,-1.14035,1.90761,1.91171,-0.97736,1.86724,1.95653,-1.13868,1.90775,0.0167424,0.000393229,0.16657,0.0407638,0.0164099,0.000254449
55.346,1.93864,-1.13886,1.8998,1.956,-1.13733,1.90611,1.91078,-0.974303,1.86574,1.95547,-1.13567,1.90625,0.0174346,0.00630677,0.166895,0.0340638,0.0171356,0.00644555
55.386,1.9384,-1.1363,1.901,1.95554,-1.136,1.90564,1.91037,-0.97295,1.86527,1.95501,-1.13433,1.90578,0.0171446,0.00463778,0.165732,0.0357328,0.0167254,0.00477656
55.397,1.93832,-1.13506,1.9023,1.95486,-1.13404,1.90495,1.90977,-0.970962,1.86458,1.95433,-1.13237,1.90508,0.0165683,0.00264577,0.16656,0.0377248,0.016228,0.00278455
55.421,1.93795,-1.13389,1.902,1.95459,-1.13328,1.90467,1.90954,-0.970193,1.8643,1.95406,-1.13161,1.90481,0.0166588,0.00266978,0.166142,0.0377008,0.0162746,0.00280856
55.447,1.93723,-1.13271,1.8992,1.95394,-1.13139,1.90393,1.90895,-0.968268,1.86356,1.9534,-1.12972,1.90407,0.0167635,0.00472778,0.166852,0.0356428,0.0164523,0.00486656
55.478,1.9356,-1.12976,1.8942,1.95287,-1.12829,1.90306,1.90801,-0.965125,1.86269,1.95233,-1.12662,1.9032,0.0173243,0.00885878,0.166928,0.0315118,0.0170199,0.00899756
55.549,1.93464,-1.12502,1.8973,1.95178,-1.12513,1.90239,1.90704,-0.961916,1.86202,1.95124,-1.12346,1.90253,0.0171371,0.00508777,0.165422,0.0352828,0.016676,0.00522655
55.562,1.93421,-1.12414,1.8949,1.95158,-1.12456,1.90223,1.90687,-0.961339,1.86186,1.95105,-1.12289,1.90236,0.0173773,0.00732578,0.165077,0.0330448,0.016884,0.00746456
55.579,1.93368,-1.1233,1.8922,1.95093,-1.12267,1.90177,1.90629,-0.959413,1.8614,1.9504,-1.121,1.90191,0.0172575,0.00957378,0.166158,0.0307968,0.0168692,0.00971256
55.61,1.93318,-1.12215,1.891,1.95065,-1.12184,1.90161,1.90604,-0.958579,1.86124,1.95011,-1.12018,1.90175,0.0174692,0.0106118,0.165811,0.0297588,0.0170472,0.0107506
55.62,1.93273,-1.12066,1.892,1.94998,-1.11989,1.90138,1.90545,-0.956589,1.86101,1.94944,-1.11822,1.90152,0.0172642,0.00938278,0.166323,0.0309878,0.0168895,0.00952156
55.65,1.93176,-1.11709,1.893,1.94948,-1.11843,1.90119,1.90501,-0.955112,1.86082,1.94894,-1.11677,1.90132,0.0177686,0.00818578,0.164169,0.0321848,0.0171856,0.00832456
55.681,1.93124,-1.11551,1.8917,1.94874,-1.11629,1.90082,1.90436,-0.952929,1.86045,1.94821,-1.11462,1.90096,0.0175196,0.00911778,0.164787,0.0312528,0.0169905,0.00925656
55.702,1.93084,-1.11423,1.8908,1.94861,-1.11591,1.90075,1.90424,-0.952544,1.86038,1.94808,-1.11424,1.90089,0.0178538,0.00995178,0.163857,0.0304188,0.0172394,0.0100906
55.722,1.9305,-1.1132,1.8907,1.94781,-1.11357,1.90046,1.90354,-0.950168,1.86009,1.94728,-1.11191,1.9006,0.0173166,0.00975878,0.165247,0.0306118,0.0168269,0.00989756
55.762,1.92936,-1.11106,1.8879,1.94742,-1.11244,1.90033,1.90319,-0.949012,1.85996,1.94689,-1.11077,1.90047,0.0181164,0.0124328,0.164146,0.0279378,0.0175305,0.0125716
55.772,1.92887,-1.10953,1.8873,1.94671,-1.11035,1.90022,1.90256,-0.946893,1.85985,1.94617,-1.10869,1.90036,0.0178575,0.0129218,0.164751,0.0274488,0.0173229,0.0130606
55.803,1.92845,-1.10773,1.8881,1.94643,-1.10953,1.9002,1.90231,-0.946058,1.85983,1.94589,-1.10787,1.90033,0.0180704,0.0120958,0.163774,0.0282748,0.0174448,0.0122346
55.813,1.92826,-1.10595,1.8901,1.94606,-1.10846,1.90012,1.90199,-0.944966,1.85975,1.94553,-1.1068,1.90026,0.0179855,0.0100228,0.163108,0.0303478,0.0172931,0.0101616
55.843,1.9281,-1.10446,1.8912,1.94535,-1.10638,1.89993,1.90136,-0.942847,1.85956,1.94482,-1.10471,1.90006,0.0173565,0.00872578,0.163813,0.0316448,0.0167155,0.00886456
55.874,1.92763,-1.10336,1.8902,1.94473,-1.10455,1.89969,1.9008,-0.940984,1.85932,1.94419,-1.10288,1.89983,0.0171417,0.00949478,0.164578,0.0308758,0.0165703,0.00963356
55.888,1.92688,-1.10249,1.8872,1.94462,-1.10424,1.89965,1.90071,-0.940663,1.85928,1.94408,-1.10257,1.89979,0.0178231,0.0124498,0.163929,0.0279208,0.0172006,0.0125886
55.904,1.92608,-1.10155,1.8841,1.94425,-1.10316,1.89956,1.90039,-0.939571,1.85919,1.94372,-1.1015,1.8997,0.0182497,0.0154588,0.164006,0.0249118,0.0176414,0.0155976
55.915,1.92537,-1.10027,1.8825,1.94348,-1.10089,1.89961,1.8997,-0.937259,1.85924,1.94294,-1.09923,1.89975,0.0181156,0.0171108,0.165018,0.0232598,0.0175981,0.0172496
55.955,1.92502,-1.09664,1.8878,1.94307,-1.0997,1.89965,1.89934,-0.936039,1.85928,1.94253,-1.09803,1.89979,0.0183075,0.0118488,0.162639,0.0285218,0.0175677,0.0119876
55.975,1.92485,-1.09489,1.8885,1.94221,-1.09718,1.89952,1.89857,-0.933469,1.85915,1.94167,-1.09551,1.89966,0.0175143,0.0110188,0.163545,0.0293518,0.0168379,0.0111576
56.005,1.92438,-1.09355,1.8863,1.94202,-1.09661,1.89947,1.8984,-0.932891,1.8591,1.94148,-1.09494,1.89961,0.0178981,0.0131738,0.162748,0.0271968,0.0171535,0.0133126
56.026,1.92371,-1.09255,1.8829,1.94144,-1.09491,1.89938,1.89789,-0.931157,1.85901,1.9409,-1.09324,1.89952,0.0178843,0.0164838,0.163448,0.0238868,0.0172039,0.0166226
56.046,1.92278,-1.09165,1.8793,1.94122,-1.09428,1.8994,1.8977,-0.930514,1.85903,1.94068,-1.09261,1.89954,0.0186235,0.0200988,0.16308,0.0202718,0.0179247,0.0202376
56.051,1.92194,-1.09055,1.8773,1.94092,-1.0934,1.89947,1.89743,-0.929615,1.8591,1.94038,-1.09173,1.89961,0.0191944,0.0221688,0.16279,0.0182018,0.0184812,0.0223076
56.077,1.92155,-1.08916,1.8778,1.94039,-1.09182,1.89977,1.89696,-0.928009,1.8594,1.93985,-1.09015,1.89991,0.0190272,0.0219708,0.163015,0.0183998,0.0183281,0.0221096
56.097,1.92148,-1.0876,1.8791,1.94006,-1.09088,1.89998,1.89667,-0.927046,1.85961,1.93952,-1.08921,1.90012,0.0188743,0.0208808,0.162455,0.0194898,0.0181198,0.0210196
56.118,1.92154,-1.08599,1.8807,1.93933,-1.08874,1.90039,1.89602,-0.924862,1.86002,1.93879,-1.08707,1.90053,0.0180024,0.0196938,0.163132,0.0206768,0.0172855,0.0198326
56.148,1.92148,-1.08441,1.8818,1.93907,-1.08798,1.90051,1.89579,-0.924092,1.86014,1.93853,-1.08631,1.90065,0.0179525,0.0187138,0.162363,0.0216568,0.01716,0.0188526
56.179,1.92101,-1.083,1.8808,1.93869,-1.08685,1.90062,1.89545,-0.922936,1.86025,1.93815,-1.08518,1.90076,0.0180929,0.0198178,0.16209,0.0205528,0.017277,0.0199566
56.199,1.91909,-1.0807,1.8738,1.93782,-1.08433,1.90102,1.89468,-0.920367,1.86065,1.93728,-1.08267,1.90116,0.0190775,0.0272178,0.162184,0.0131528,0.0182944,0.0273566
56.23,1.91823,-1.07966,1.8711,1.93772,-1.08402,1.9011,1.89459,-0.920046,1.86073,1.93718,-1.08235,1.90124,0.0199715,0.0300008,0.161359,0.0103698,0.0191404,0.0301396
56.234,1.91777,-1.07858,1.8713,1.93737,-1.08301,1.90139,1.89428,-0.919019,1.86102,1.93683,-1.08135,1.90153,0.0200964,0.0300888,0.161278,0.0102818,0.0192603,0.0302276
56.26,1.9179,-1.07737,1.874,1.93884,-1.08375,1.88357,1.89266,-0.917851,1.86481,1.9383,-1.08203,1.88325,0.0218843,0.00957204,0.161502,0.00919143,0.020922,0.00925157
56.28,1.91835,-1.07611,1.8773,1.93859,-1.08298,1.88385,1.89243,-0.917081,1.86508,1.93805,-1.08126,1.88353,0.021373,0.00654803,0.161126,0.0122154,0.0203634,0.00622757
56.301,1.91842,-1.07478,1.8778,1.93797,-1.08107,1.88443,1.89185,-0.915158,1.86567,1.93743,-1.07935,1.88411,0.0205411,0.00663304,0.161822,0.0121304,0.0195593,0.00631257
56.341,1.91684,-1.07189,1.8725,1.937,-1.07808,1.88515,1.89093,-0.912145,1.86639,1.93646,-1.07636,1.88483,0.0210912,0.012653,0.161832,0.00611043,0.0201292,0.0123326
56.382,1.9148,-1.06874,1.8719,1.93656,-1.07675,1.88553,1.89052,-0.910799,1.86677,1.93603,-1.07502,1.88521,0.023196,0.013629,0.159793,0.00513444,0.0221458,0.0133086
56.402,1.91444,-1.06721,1.8745,1.93592,-1.07477,1.8862,1.88992,-0.908812,1.86744,1.93539,-1.07305,1.88588,0.0227796,0.0117,0.160285,0.00706343,0.021752,0.0113796
56.443,1.91467,-1.06401,1.8814,1.93507,-1.07217,1.88678,1.88911,-0.906186,1.86802,1.93454,-1.07044,1.88646,0.0219766,0.00538303,0.15988,0.0133804,0.0208888,0.00506257
56.494,1.91326,-1.05995,1.8798,1.93401,-1.06893,1.88698,1.88811,-0.902919,1.86822,1.93348,-1.0672,1.88666,0.0226074,0.00717903,0.159032,0.0115844,0.0214779,0.00685857
56.525,1.9123,-1.05905,1.8778,1.93368,-1.06791,1.88703,1.8878,-0.901894,1.86827,1.93315,-1.06619,1.88671,0.0231446,0.00923103,0.159054,0.00953244,0.0220368,0.00891057
56.535,1.91154,-1.05803,1.8766,1.93299,-1.06582,1.88732,1.88715,-0.89978,1.86855,1.93246,-1.06409,1.887,0.0228229,0.010716,0.160122,0.00804743,0.021783,0.0103956
56.586,1.91137,-1.05499,1.8834,1.9321,-1.06309,1.88772,1.8863,-0.897026,1.86896,1.93157,-1.06136,1.8874,0.0222545,0.00432304,0.159939,0.0144404,0.0211799,0.00400257
56.626,1.91137,-1.05159,1.8887,1.9311,-1.06004,1.88758,1.88536,-0.893952,1.86882,1.93057,-1.05831,1.88726,0.0214638,0.00112097,0.159769,0.0198844,0.0203442,0.00144143
56.657,1.91078,-1.05029,1.8877,1.93095,-1.0596,1.88751,1.88522,-0.893503,1.86875,1.93043,-1.05787,1.88719,0.0222167,0.000189965,0.158855,0.0189534,0.0210559,0.000510431
56.66,1.90984,-1.0492,1.8849,1.93041,-1.05795,1.88722,1.88471,-0.891838,1.86846,1.92989,-1.05622,1.8869,0.0223531,0.00232403,0.159361,0.0164394,0.0212362,0.00200357
56.708,1.90815,-1.04695,1.8818,1.92987,-1.0563,1.88711,1.8842,-0.890173,1.86834,1.92935,-1.05457,1.88679,0.0236532,0.00530803,0.158593,0.0134554,0.0225273,0.00498757
56.718,1.90805,-1.04537,1.885,1.92927,-1.05446,1.88711,1.88363,-0.888315,1.86834,1.92874,-1.05273,1.88679,0.0230888,0.00210803,0.158939,0.0166554,0.0219669,0.00178757
56.769,1.9083,-1.04177,1.8932,1.92845,-1.05486,1.88588,1.88146,-0.885835,1.87184,1.928,-1.05332,1.88581,0.0240311,0.00731744,0.158226,0.0213598,0.0228373,0.0073893
56.809,1.90717,-1.03901,1.8895,1.92799,-1.05346,1.88549,1.88102,-0.884427,1.87145,1.92754,-1.05192,1.88542,0.0253476,0.00400944,0.156778,0.0180518,0.0241196,0.0040813
56.82,1.90604,-1.03817,1.8832,1.92739,-1.05161,1.88504,1.88045,-0.882571,1.871,1.92694,-1.05007,1.88497,0.0252302,0.00184256,0.157691,0.0121998,0.0240512,0.0017707
56.842,1.90514,-1.03723,1.8796,1.92729,-1.0513,1.88497,1.88035,-0.882251,1.87093,1.92684,-1.04975,1.8849,0.0262402,0.00537256,0.156951,0.00866982,0.0250562,0.0053007
56.861,1.90472,-1.0359,1.88,1.92644,-1.04869,1.88504,1.87954,-0.879627,1.871,1.92599,-1.04714,1.88497,0.0252081,0.00504356,0.158287,0.00899882,0.0240633,0.0049717
56.891,1.90511,-1.03214,1.8882,1.92603,-1.04741,1.88509,1.87914,-0.878347,1.87105,1.92558,-1.04587,1.88502,0.025904,0.00310744,0.155967,0.0171498,0.0246507,0.0031793
56.922,1.90498,-1.03044,1.8886,1.92526,-1.04506,1.88478,1.87841,-0.875979,1.87074,1.92481,-1.04351,1.88471,0.0249985,0.00382244,0.15673,0.0178648,0.0237523,0.0038943
56.962,1.90372,-1.02824,1.8837,1.92487,-1.04385,1.88456,1.87803,-0.874763,1.87052,1.92442,-1.04231,1.88449,0.026288,0.000862558,0.155612,0.0131798,0.0250292,0.0007907
56.973,1.90273,-1.02754,1.8798,1.92419,-1.04175,1.88432,1.87738,-0.87265,1.87027,1.92374,-1.04021,1.88424,0.0257356,0.00451656,0.156949,0.00952582,0.024531,0.0044447
57.003,1.90179,-1.02661,1.8763,1.92392,-1.04092,1.8843,1.87712,-0.871818,1.87026,1.92347,-1.03938,1.88423,0.026358,0.00800056,0.156748,0.00604182,0.0251651,0.0079287
57.013,1.90132,-1.02511,1.8763,1.92322,-1.03876,1.88459,1.87645,-0.869641,1.87054,1.92277,-1.03722,1.88451,0.0258034,0.00828556,0.157445,0.00575682,0.0246293,0.0082137
57.064,1.90151,-1.02112,1.8833,1.92233,-1.03603,1.88481,1.8756,-0.866889,1.87077,1.92188,-1.03449,1.88474,0.0256088,0.00151156,0.156391,0.0125308,0.0243656,0.0014397
57.176,1.8986,-1.0157,1.8724,1.9207,-1.03101,1.88454,1.87404,-0.861832,1.87049,1.92026,-1.02947,1.88446,0.0268903,0.0121356,0.155818,0.00190682,0.0256628,0.0120637
57.196,1.89774,-1.01281,1.873,1.92044,-1.03019,1.88472,1.87378,-0.861,1.87068,1.91999,-1.02864,1.88465,0.028583,0.0117236,0.15369,0.00231882,0.0273052,0.0116517
57.207,1.89794,-1.01123,1.8756,1.91971,-1.02797,1.88523,1.87309,-0.85876,1.87119,1.91927,-1.02642,1.88516,0.0274628,0.00962956,0.154479,0.00441282,0.0261837,0.0095577
57.257,1.89795,-1.0084,1.8768,1.91893,-1.02556,1.88558,1.87233,-0.856328,1.87153,1.91848,-1.02401,1.8855,0.0271038,0.00877656,0.154213,0.00526582,0.0257956,0.0087047
57.278,1.89722,-1.00713,1.8734,1.91874,-1.02498,1.88563,1.87215,-0.855752,1.87159,1.9183,-1.02344,1.88556,0.0279652,0.0122276,0.153437,0.00181482,0.0266496,0.0121557
57.288,1.89617,-1.00593,1.8686,1.91846,-1.0241,1.88575,1.87188,-0.854856,1.87171,1.91801,-1.02255,1.88568,0.0287553,0.0171536,0.153011,0.00311118,0.0274475,0.0170817
57.308,1.89524,-1.00477,1.8653,1.91765,-1.02162,1.88644,1.8711,-0.85236,1.8724,1.9172,-1.02008,1.88637,0.0280364,0.0211426,0.154313,0.00710018,0.0267677,0.0210707
57.339,1.89467,-1.00372,1.8652,1.91715,-1.0201,1.88702,1.87062,-0.850825,1.87298,1.91671,-1.01856,1.88695,0.027821,0.0218226,0.154776,0.00778018,0.026568,0.0217507
57.359,1.89464,-1.00131,1.8693,1.91676,-1.0189,1.8875,1.87025,-0.84961,1.87346,1.91631,-1.01736,1.88743,0.0282601,0.0181976,0.153647,0.00415518,0.0269642,0.0181257
57.39,1.89488,-0.999684,1.8715,1.91603,-1.01669,1.8882,1.86955,-0.847371,1.87415,1.91559,-1.01514,1.88812,0.027136,0.0166966,0.154406,0.00265418,0.025836,0.0166247
57.42,1.89385,-0.99627,1.8667,1.91555,-1.01523,1.88855,1.86909,-0.845901,1.87451,1.91511,-1.01368,1.88848,0.0288179,0.0218506,0.152395,0.00780818,0.0274782,0.0217787
