time,x_true,y_true,v_true,yaw_true,nkf_x,nkf_y,nkf_v,nkf_yaw,ekf_x,ekf_y,ekf_v,ekf_yaw,ukf_x,ukf_y,ukf_v,ukf_yaw,nkf_xy_error,nkf_v_error,nkf_yaw_error,ekf_xy_error,ekf_v_error,ekf_yaw_error,ukf_xy_error,ukf_v_error,ukf_yaw_error
25.9,11.7677,46.4879,0.867327,2.05357,12.7063,46.2403,0.998269,2.07227,12.7376,46.2352,0.998316,2.07233,12.7065,46.2395,0.991837,2.07215,0.970647,0.130941,0.0187029,1.00229,0.130989,0.0187582,0.971052,0.124509,0.0185786
26,11.7275,46.5648,0.844742,2.03924,12.6535,46.3141,0.946722,2.09249,12.6853,46.3088,0.945536,2.09257,12.6526,46.314,0.945139,2.09228,0.959392,0.10198,0.0532537,0.991489,0.100794,0.0533289,0.958505,0.100396,0.0530449
26.1,11.6893,46.6401,0.925367,2.05913,12.6114,46.4175,1.03244,2.07842,12.6433,46.4123,1.0319,2.07848,12.6106,46.4171,1.02804,2.07831,0.948522,0.107069,0.0192896,0.98077,0.106535,0.0193437,0.947867,0.102678,0.0191795
26.2,11.6459,46.7219,0.96401,2.0788,12.5752,46.4966,1.00092,2.07891,12.6073,46.4913,0.999532,2.07898,12.5742,46.4965,0.999874,2.07874,0.956215,0.036912,0.000116136,0.988678,0.0355217,0.000184962,0.955246,0.035864,5.75331e-05
26.3,11.599,46.8061,0.867608,2.08579,12.5574,46.5545,0.901267,2.07372,12.5897,46.549,0.898728,2.0738,12.5565,46.5549,0.904833,2.07347,0.99088,0.0336591,0.0120759,1.02345,0.0311201,0.0119912,0.989851,0.0372245,0.0123281
26.4,11.5563,46.8816,0.897759,2.07183,12.4922,46.6526,0.974964,2.08887,12.5247,46.6472,0.973151,2.08895,12.491,46.653,0.975271,2.08866,0.963554,0.0772051,0.017043,0.996423,0.0753916,0.0171211,0.962225,0.0775124,0.0168306
26.5,11.5132,46.9603,1.0527,2.058,12.452,46.7451,1.0142,2.08438,12.4847,46.7397,1.01279,2.08445,12.4508,46.7453,1.01274,2.08419,0.963221,0.038501,0.0263751,0.996248,0.0399088,0.0264486,0.962,0.0399576,0.0261888
26.6,11.4639,47.0534,1.12568,2.04707,12.4422,46.7959,0.891247,2.0779,12.4752,46.7903,0.888556,2.07798,12.4405,46.7967,0.895089,2.07765,1.01164,0.234436,0.0308304,1.04492,0.237126,0.0309122,1.00979,0.230593,0.0305856
26.7,11.4123,47.1534,1.07032,2.03471,12.3991,46.9131,1.06643,2.07347,12.4323,46.9076,1.06565,2.07354,12.3968,46.9135,1.06232,2.07328,1.01562,0.00389374,0.0387578,1.04921,0.00467069,0.0388332,1.01332,0.00799975,0.0385678
26.8,11.3644,47.2491,1.03597,2.03956,12.3541,47.0244,1.15016,2.06678,12.3874,47.019,1.14982,2.06684,12.352,47.0243,1.14424,2.06663,1.01488,0.114197,0.0272184,1.04856,0.113857,0.0272841,1.01289,0.108275,0.0270738
26.9,11.3176,47.3415,0.86597,2.03057,12.2763,47.1334,1.16273,2.08253,12.3098,47.1281,1.162,2.08259,12.2744,47.1333,1.15811,2.0824,0.981083,0.296755,0.0519626,1.01493,0.29603,0.0520267,0.979185,0.292135,0.0518334
27,11.2792,47.4191,0.905004,2.01565,12.2986,47.1628,0.923421,2.07354,12.3327,47.157,0.920148,2.07367,12.2945,47.1642,0.9294,2.07315,1.05113,0.0184171,0.0578965,1.08564,0.015144,0.0580202,1.04691,0.0243958,0.0575035
27.1,11.2402,47.5008,0.730359,2.02508,12.2443,47.2412,0.911485,2.08472,12.2786,47.2354,0.908414,2.08484,12.2403,47.2428,0.916492,2.08437,1.03711,0.181125,0.0596472,1.07179,0.178055,0.0597608,1.03288,0.186133,0.0592912
27.2,11.2082,47.5665,0.68781,2.01939,12.217,47.2978,0.834187,2.08642,12.2516,47.2919,0.830799,2.08651,12.2129,47.2996,0.840561,2.0861,1.04405,0.146377,0.067025,1.07894,0.142989,0.0671228,1.03962,0.152751,0.0667129
27.3,11.1783,47.6284,0.701372,2.03172,12.2108,47.3464,0.75134,2.07612,12.2455,47.3404,0.748122,2.0762,12.2065,47.3483,0.757165,2.07585,1.0703,0.0499683,0.0443946,1.1054,0.0467508,0.0444794,1.06565,0.055793,0.044127
27.4,11.1471,47.6913,0.625102,2.04284,12.2119,47.4004,0.735826,2.06078,12.2468,47.3945,0.733246,2.06085,12.2075,47.4023,0.739384,2.06053,1.10376,0.110725,0.0179371,1.13904,0.108145,0.0180141,1.099,0.114283,0.0176935
27.5,11.1187,47.7469,0.557187,2.06231,12.1381,47.4958,0.846066,2.08338,12.1732,47.49,0.844831,2.08346,12.1339,47.4971,0.84408,2.08312,1.04986,0.288879,0.0210655,1.08529,0.287644,0.0211473,1.04547,0.286894,0.0208134
27.6,11.0924,47.796,0.47221,2.08339,12.1355,47.5545,0.809804,2.06881,12.1707,47.5487,0.80853,2.06889,12.131,47.5557,0.808342,2.06857,1.07064,0.337593,0.0145787,1.10627,0.33632,0.0145001,1.06608,0.336132,0.0148192
27.7,11.0693,47.8372,0.411265,2.104,12.1311,47.6031,0.736672,2.05931,12.1665,47.5972,0.734962,2.0594,12.1265,47.6044,0.737304,2.05906,1.08734,0.325407,0.0446849,1.12317,0.323697,0.0446029,1.08256,0.326039,0.0449407
27.8,11.0483,47.8726,0.420125,2.10843,12.1133,47.6108,0.509142,2.07096,12.1488,47.6047,0.505455,2.07105,12.1088,47.6129,0.51821,2.07063,1.09665,0.0890177,0.0374718,1.13262,0.0853307,0.0373749,1.09179,0.0980855,0.037802
27.9,11.0268,47.9087,0.536752,2.13245,12.095,47.6604,0.538418,2.07054,12.1307,47.6544,0.535985,2.07064,12.0904,47.6623,0.542633,2.07022,1.0966,0.00166505,0.0619018,1.13276,0.000767301,0.0618046,1.09171,0.0058807,0.0622301
28,10.9982,47.9541,0.392538,2.13431,12.0831,47.6755,0.415966,2.07766,12.1191,47.6693,0.412994,2.07773,12.0782,47.6777,0.422747,2.07739,1.1201,0.0234272,0.0566507,1.15644,0.020456,0.0565725,1.1148,0.0302085,0.0569138
28.1,10.9773,47.9873,0.351707,2.14461,12.0409,47.7369,0.512232,2.08964,12.0769,47.7309,0.510904,2.08973,12.0363,47.7385,0.512483,2.08934,1.09268,0.160525,0.0549712,1.1291,0.159197,0.0548819,1.0878,0.160776,0.0552737
28.2,10.9582,48.0169,0.553114,2.14862,12.0041,47.7594,0.413584,2.11647,12.0404,47.7533,0.411525,2.11656,11.9987,47.7614,0.417025,2.11619,1.07709,0.13953,0.0321423,1.11382,0.141588,0.0320594,1.07144,0.136089,0.0324226
28.3,10.928,48.0632,0.426788,2.15064,11.9486,47.8192,0.498513,2.1346,11.9849,47.8132,0.497597,2.13468,11.9439,47.8206,0.49744,2.13435,1.04942,0.0717252,0.016032,1.08611,0.070809,0.0159553,1.04445,0.0706528,0.0162911
28.4,10.9046,48.0989,0.390699,2.16487,11.9519,47.8492,0.471469,2.12274,11.9883,47.8432,0.470566,2.12281,11.9471,47.8506,0.470683,2.12249,1.07665,0.0807695,0.042135,1.11342,0.0798674,0.0420609,1.07165,0.0799837,0.0423854
28.5,10.8827,48.1313,0.360041,2.17615,11.9433,47.86,0.355342,2.12888,11.9798,47.8539,0.353516,2.12896,11.9385,47.8616,0.358541,2.12858,1.09475,0.0046989,0.0472696,1.1316,0.00652454,0.0471847,1.08971,0.00149951,0.047564
28.6,10.8622,48.1609,0.393304,2.19455,11.9127,47.9066,0.426951,2.13736,11.9493,47.9006,0.426045,2.13744,11.9078,47.908,0.426526,2.1371,1.08081,0.0336463,0.0571851,1.11781,0.032741,0.0571086,1.07566,0.0332216,0.0574485
28.7,10.8393,48.1928,0.284939,2.20755,11.9063,47.9324,0.391043,2.13317,11.943,47.9263,0.390082,2.13324,11.9014,47.9337,0.391028,2.13292,1.09835,0.106104,0.0743858,1.13542,0.105143,0.0743126,1.09323,0.106089,0.0746352
28.8,10.8223,48.2157,0.298797,2.212,11.8971,47.9624,0.390852,2.12956,11.9339,47.9563,0.389985,2.12963,11.8922,47.9636,0.390642,2.12932,1.10426,0.0920552,0.0824469,1.14141,0.0911881,0.0823783,1.09916,0.0918453,0.0826808
28.9,10.8044,48.2397,0.379931,2.22575,11.8973,47.9803,0.348908,2.12382,11.9342,47.9742,0.347637,2.12388,11.8923,47.9817,0.350581,2.12358,1.12323,0.031023,0.101931,1.16048,0.0322937,0.101864,1.11802,0.0293499,0.102162
29,10.7813,48.2698,0.492902,2.22333,11.8831,47.9994,0.308515,2.12971,11.9201,47.9933,0.307072,2.12977,11.8781,48.001,0.310992,2.12949,1.13452,0.184388,0.0936231,1.17185,0.18583,0.0935612,1.12929,0.18191,0.0938405
29.1,10.7514,48.3089,0.448448,2.21446,11.8667,48.0112,0.248248,2.14234,11.9037,48.0051,0.246511,2.14239,11.8616,48.013,0.252025,2.14214,1.15434,0.200199,0.0721201,1.19174,0.201936,0.0720648,1.14895,0.196423,0.0723151
29.2,10.7245,48.3448,0.633937,2.22731,11.8341,48.0458,0.292505,2.1577,11.8712,48.0397,0.291607,2.15776,11.8292,48.0472,0.292844,2.1575,1.14924,0.341432,0.06961,1.18666,0.342329,0.0695528,1.14415,0.341093,0.0698087
29.3,10.6858,48.395,0.5229,2.24149,11.79,48.0958,0.372484,2.17017,11.8269,48.0898,0.372661,2.17023,11.7859,48.0965,0.368385,2.16998,1.14403,0.150416,0.0713167,1.18127,0.150239,0.0712593,1.13993,0.154515,0.0715072
29.4,10.6533,48.436,0.530885,2.2381,11.7586,48.1527,0.486834,2.15985,11.7954,48.147,0.487709,2.15989,11.7556,48.1529,0.480062,2.15971,1.14105,0.0440506,0.07825,1.17808,0.0431761,0.0782064,1.13808,0.0508225,0.0783883
29.5,10.6204,48.4777,0.490042,2.25323,11.7175,48.2056,0.539684,2.16864,11.7543,48.1999,0.540289,2.16868,11.7146,48.2057,0.534055,2.16852,1.13032,0.0496419,0.0845882,1.1674,0.0502468,0.0845497,1.12747,0.0440131,0.0847095
29.6,10.5895,48.5157,0.681982,2.26031,11.6898,48.2499,0.545691,2.17129,11.7267,48.2441,0.545696,2.17133,11.6867,48.2501,0.542466,2.17114,1.13198,0.136291,0.0890219,1.16921,0.136286,0.088977,1.12884,0.139516,0.0891687
29.7,10.5461,48.5683,0.618494,2.27985,11.6699,48.2909,0.532517,2.16701,11.7069,48.2851,0.532059,2.16706,11.6665,48.2913,0.531012,2.16685,1.15748,0.0859774,0.112838,1.19479,0.0864353,0.112789,1.15415,0.0874822,0.112996
29.8,10.5059,48.6153,0.681935,2.30467,11.6274,48.3395,0.552855,2.18254,11.6645,48.3336,0.552109,2.18259,11.624,48.34,0.552275,2.18238,1.15494,0.12908,0.122129,1.19238,0.129826,0.122079,1.1515,0.12966,0.122291
29.9,10.4602,48.6659,0.729545,2.29324,11.5933,48.3788,0.519025,2.193,11.6305,48.373,0.517902,2.19305,11.5898,48.3795,0.519649,2.19284,1.16888,0.21052,0.100246,1.20641,0.211643,0.100196,1.16538,0.209895,0.100405
30,10.4119,48.7207,0.86256,2.30546,11.5335,48.443,0.603448,2.21261,11.5708,48.4372,0.602851,2.21266,11.5301,48.4435,0.601558,2.21248,1.15541,0.259112,0.0928528,1.19306,0.25971,0.0928065,1.15201,0.261002,0.092986
30.1,10.3541,48.7847,0.795662,2.31845,11.4444,48.5337,0.75334,2.23253,11.4817,48.5281,0.753806,2.23256,11.442,48.5336,0.746678,2.23247,1.11884,0.0423212,0.085921,1.15642,0.0418553,0.0858869,1.11643,0.0489838,0.0859793
30.2,10.3,48.843,0.837612,2.32392,11.4046,48.5685,0.66363,2.26207,11.4424,48.5627,0.662461,2.26214,11.4005,48.5692,0.663335,2.26185,1.13814,0.173982,0.061849,1.17623,0.175151,0.0617777,1.13404,0.174277,0.0620676
30.3,10.2427,48.9041,0.52328,2.34007,11.3189,48.6456,0.765489,2.28801,11.3569,48.6399,0.764753,2.28807,11.315,48.6462,0.762891,2.28787,1.1068,0.242209,0.052066,1.14505,0.241473,0.0520092,1.10282,0.239611,0.052207
30.4,10.2063,48.9417,0.534471,2.32824,11.2892,48.6934,0.739997,2.28371,11.3274,48.6876,0.738621,2.28378,11.2849,48.6942,0.739684,2.28351,1.11097,0.205526,0.0445306,1.1495,0.20415,0.0444606,1.10655,0.205213,0.0447246
30.5,10.1696,48.9805,0.724583,2.31707,11.215,48.7744,0.847666,2.29321,11.2534,48.7686,0.846905,2.29326,11.2106,48.775,0.844307,2.29311,1.06553,0.123083,0.0238682,1.10431,0.122322,0.0238147,1.06108,0.119724,0.0239687
30.6,10.1204,49.0337,0.70659,2.31676,11.1506,48.8372,0.852765,2.30799,11.1892,48.8315,0.851434,2.30805,11.1461,48.838,0.851233,2.30784,1.04877,0.146175,0.00877115,1.08777,0.144844,0.00870549,1.04421,0.144643,0.00891537
30.7,10.0725,49.0856,0.571112,2.31057,11.1451,48.8547,0.670821,2.30624,11.1841,48.8488,0.667737,2.30635,11.14,48.8562,0.675904,2.30591,1.09723,0.0997086,0.0043305,1.13657,0.0966243,0.00422535,1.09189,0.104792,0.00465884
30.8,10.034,49.1278,0.411729,2.31343,11.1078,48.8756,0.528225,2.31686,11.1469,48.8696,0.524237,2.31695,11.1033,48.8773,0.536138,2.31655,1.10307,0.116496,0.00342528,1.14247,0.112507,0.00352138,1.09826,0.124409,0.0031123
30.9,10.0061,49.1582,0.461545,2.33746,11.0468,48.9177,0.527974,2.33964,11.0861,48.9117,0.52445,2.33972,11.0422,48.9193,0.533113,2.33936,1.06808,0.0664286,0.00217115,1.10778,0.0629047,0.00225951,1.06323,0.0715682,0.00190062
31,9.97411,49.1914,0.601727,2.33274,11.0059,48.9617,0.5649,2.34433,11.0454,48.9557,0.561965,2.34441,11.0014,48.9631,0.567273,2.34406,1.05701,0.0368261,0.011581,1.09694,0.0397618,0.0116694,1.05239,0.0344539,0.0113181
31.1,9.93257,49.2349,0.676029,2.32957,10.9236,49.0382,0.715484,2.35616,10.9631,49.0324,0.714071,2.35626,10.9204,49.0389,0.711457,2.35588,1.01034,0.0394554,0.0265894,1.05023,0.0380424,0.0266946,1.00708,0.0354285,0.0263142
31.2,9.88605,49.284,0.752959,2.331,10.8582,49.0994,0.761452,2.36249,10.8978,49.0937,0.760234,2.36258,10.8556,49.0998,0.756805,2.36225,0.98954,0.00849331,0.0314879,1.02948,0.00727517,0.0315848,0.986935,0.0038459,0.0312504
31.3,9.83417,49.3386,0.843796,2.34545,10.8434,49.124,0.651959,2.36479,10.8835,49.1181,0.649613,2.36492,10.8396,49.1248,0.652068,2.36441,1.03178,0.191837,0.0193424,1.07222,0.194183,0.0194679,1.02792,0.191728,0.0189633
31.4,9.77515,49.3989,0.732327,2.34042,10.7852,49.1864,0.737758,2.36714,10.8256,49.1805,0.735986,2.36725,10.7813,49.1871,0.735495,2.36686,1.0322,0.00543075,0.0267273,1.0729,0.00365926,0.0268302,1.02821,0.0031677,0.0264444
31.5,9.72419,49.4515,0.834825,2.33042,10.7506,49.2307,0.719043,2.36398,10.7912,49.2247,0.716958,2.36408,10.7466,49.2315,0.71818,2.36367,1.04987,0.115782,0.033558,1.09079,0.117867,0.0336632,1.04576,0.116645,0.0332563
31.6,9.6667,49.512,0.825463,2.33979,10.7215,49.2805,0.733482,2.35206,10.7623,49.2745,0.731473,2.35215,10.7173,49.2813,0.732426,2.35178,1.07986,0.0919802,0.0122642,1.121,0.0939897,0.0123627,1.07564,0.093037,0.0119855
31.7,9.6093,49.5713,0.772685,2.34383,10.665,49.3461,0.806641,2.35169,10.706,49.3401,0.805025,2.35178,10.6608,49.3468,0.803933,2.35147,1.07943,0.0339569,0.00786309,1.1208,0.0323402,0.00795022,1.07517,0.031248,0.00763403
31.8,9.55534,49.6266,0.66008,2.33122,10.5835,49.4145,0.841023,2.36506,10.6248,49.4087,0.83956,2.36514,10.5796,49.415,0.837428,2.36488,1.04985,0.180943,0.0338412,1.09141,0.17948,0.0339198,1.04584,0.177348,0.0336617
31.9,9.50984,49.6744,0.714457,2.34804,10.5671,49.445,0.742085,2.36438,10.6088,49.439,0.739386,2.36448,10.5622,49.4461,0.74349,2.36407,1.08192,0.0276284,0.0163403,1.12394,0.0249295,0.0164447,1.07686,0.0290339,0.016039
32,9.45974,49.7254,0.75378,2.36847,10.4993,49.5189,0.848795,2.36541,10.5413,49.5129,0.846857,2.3655,10.4942,49.5198,0.846725,2.36519,1.05982,0.0950152,0.00306224,1.10218,0.0930769,0.0029718,1.05464,0.092945,0.00328871
32.1,9.40579,49.778,0.765175,2.35762,10.4324,49.5718,0.815966,2.3801,10.4747,49.5658,0.813526,2.38019,10.4272,49.5728,0.815554,2.37985,1.04711,0.0507907,0.0224704,1.08977,0.048351,0.0225648,1.04181,0.0503795,0.0222298
32.2,9.3516,49.832,0.690522,2.35333,10.3445,49.6366,0.847438,2.39864,10.3871,49.6306,0.845018,2.39873,10.3395,49.6376,0.846435,2.39843,1.01195,0.156916,0.0453044,1.05488,0.154496,0.0453946,1.00683,0.155912,0.0450931
32.3,9.30292,49.881,0.70479,2.36882,10.2747,49.6902,0.810975,2.40969,10.3176,49.6842,0.808363,2.40978,10.2696,49.6911,0.81029,2.40949,0.990309,0.106185,0.0408681,1.03355,0.103573,0.0409579,0.985171,0.1055,0.0406738
32.4,9.25246,49.9302,0.714892,2.39025,10.21,49.7391,0.793673,2.42319,10.2533,49.733,0.790601,2.42328,10.2047,49.7402,0.794387,2.42297,0.976424,0.0787814,0.0329368,1.02004,0.0757095,0.0330306,0.971052,0.0794959,0.0327237
32.5,9.20021,49.979,0.777259,2.40691,10.1304,49.801,0.836864,2.43356,10.174,49.795,0.833994,2.43364,10.1253,49.802,0.836266,2.43338,0.947073,0.0596058,0.0266423,0.990995,0.0567355,0.0267306,0.9419,0.0590071,0.0264677
32.6,9.14254,50.0311,0.837779,2.42491,10.1086,49.8309,0.729338,2.43029,10.1526,49.8247,0.725723,2.43038,10.103,49.8322,0.731465,2.43006,0.986575,0.108441,0.00537763,1.03091,0.112056,0.00547461,0.980835,0.106314,0.00515469
32.7,9.07937,50.0861,0.988035,2.42298,10.0224,49.8918,0.795896,2.44727,10.0668,49.8857,0.792591,2.44736,10.0168,49.893,0.796149,2.44709,0.962826,0.19214,0.0242946,1.00753,0.195444,0.0243861,0.957088,0.191886,0.0241115
32.8,9.005,50.1512,1.05604,2.43953,9.93233,49.9474,0.814192,2.46791,9.97707,49.9413,0.810808,2.468,9.92686,49.9485,0.814238,2.46774,0.94947,0.241849,0.0283806,0.994487,0.245232,0.0284698,0.943875,0.241803,0.0282128
32.9,8.92437,50.2194,1.01999,2.46366,9.7821,50.0459,0.998472,2.48313,9.82683,50.0401,0.996645,2.4832,9.77823,50.0462,0.991879,2.48313,0.875096,0.0215215,0.0194689,0.920106,0.0233489,0.0195372,0.87124,0.0281143,0.0194668
33,8.84492,50.2834,1.13184,2.4713,9.64761,50.1365,1.11514,2.48944,9.69226,50.1308,1.11375,2.48949,9.64529,50.1362,1.10695,2.48956,0.81601,0.0166996,0.0181456,0.860956,0.0180807,0.0181888,0.813775,0.0248823,0.0182634
33.1,8.75623,50.3537,1.17759,2.45883,9.58408,50.1959,1.08845,2.48756,9.62925,50.1901,1.08631,2.48763,9.58089,50.1959,1.0835,2.48753,0.842755,0.0891489,0.0287277,0.888208,0.0912839,0.0288043,0.83961,0.0940959,0.028701
33.2,8.66487,50.428,1.41411,2.48182,9.475,50.2695,1.13491,2.50108,9.52059,50.2637,1.1323,2.50117,9.47166,50.2696,1.13139,2.50101,0.825494,0.279195,0.0192587,0.871347,0.281809,0.0193501,0.822185,0.282723,0.0191867
33.3,8.55313,50.5146,1.43465,2.47219,9.37265,50.3643,1.26275,2.48837,9.41866,50.3586,1.26067,2.48842,9.36893,50.3644,1.25673,2.4885,0.833187,0.171904,0.0161768,0.879471,0.17398,0.0162232,0.829521,0.177922,0.0163092
33.4,8.44063,50.6037,1.57604,2.46373,9.24619,50.4742,1.4179,2.47998,9.29262,50.4686,1.41635,2.47998,9.24203,50.4741,1.40951,2.48031,0.815888,0.158142,0.016253,0.862628,0.159687,0.0162559,0.811807,0.166535,0.0165775
33.5,8.31787,50.7025,1.55913,2.45707,9.13705,50.5744,1.48368,2.47294,9.18392,50.5688,1.48181,2.47295,9.1325,50.5743,1.47647,2.47323,0.829141,0.0754531,0.0158727,0.876313,0.0773296,0.015886,0.824659,0.0826632,0.0161649
33.6,8.19708,50.8011,1.58355,2.45564,9.01874,50.6785,1.54423,2.4699,9.06608,50.673,1.54196,2.46993,9.01379,50.6786,1.53819,2.47015,0.830747,0.0393176,0.0142639,0.878397,0.0415941,0.0142933,0.825845,0.0453658,0.0145146
33.7,8.07454,50.9014,1.35999,2.44398,8.92449,50.7467,1.43625,2.48261,8.97226,50.7411,1.43216,2.48274,8.91961,50.7472,1.43677,2.48249,0.863913,0.076254,0.0386316,0.911925,0.0721662,0.0387641,0.85901,0.0767731,0.0385092
33.8,7.97032,50.9888,1.43289,2.46223,8.84357,50.8318,1.42568,2.47445,8.89189,50.8262,1.42124,2.4746,8.83832,50.8326,1.42646,2.47432,0.88724,0.00720893,0.0122191,0.935805,0.011647,0.0123669,0.881944,0.00643118,0.0120882
33.9,7.85884,51.0788,1.3775,2.47076,8.71855,50.9447,1.54471,2.47209,8.76746,50.9391,1.54097,2.47223,8.713,50.9453,1.54158,2.47205,0.870108,0.167212,0.00132546,0.919299,0.163474,0.00146574,0.864529,0.164086,0.00128344
34,7.75094,51.1644,1.40806,2.47332,8.62483,51.0282,1.5006,2.47334,8.67432,51.0226,1.49602,2.47351,8.61897,51.0291,1.50021,2.47322,0.884442,0.0925413,2.06193e-05,0.934207,0.0879677,0.000183395,0.878514,0.0921492,0.000103787
34.1,7.64042,51.2517,1.28399,2.49494,8.47165,51.1066,1.44381,2.50113,8.52176,51.1009,1.43801,2.50131,8.46559,51.1078,1.44721,2.50092,0.843792,0.159821,0.00618585,0.894131,0.154024,0.00637018,0.837619,0.163222,0.00597505
34.2,7.53795,51.329,1.35675,2.50914,8.3882,51.1923,1.43445,2.49177,8.43885,51.1866,1.42897,2.49195,8.38229,51.1934,1.43582,2.49163,0.86118,0.0776993,0.0173674,0.912086,0.0722142,0.0171898,0.855178,0.0790622,0.0175162
34.3,7.42851,51.4092,1.34057,2.52876,8.28949,51.2622,1.34479,2.49884,8.34084,51.2566,1.33876,2.49902,8.28324,51.2635,1.34756,2.49868,0.873437,0.00421275,0.0299234,0.925003,0.00181358,0.0297455,0.867057,0.00698097,0.0300798
34.4,7.31885,51.4863,1.4324,2.52545,8.25551,51.3226,1.24411,2.48549,8.30751,51.3169,1.23795,2.48566,8.24892,51.324,1.24702,2.48535,0.950858,0.188293,0.0399606,1.00307,0.194458,0.0397889,0.944134,0.185379,0.0400997
34.5,7.20195,51.5691,1.36971,2.53181,8.12138,51.42,1.35579,2.49416,8.17393,51.4143,1.35059,2.49433,8.11486,51.421,1.35449,2.49408,0.931443,0.0139231,0.0376457,0.984229,0.0191224,0.037475,0.924837,0.0152191,0.0377322
34.6,7.08967,51.6476,1.34369,2.53949,8.00392,51.4982,1.35358,2.50549,8.0571,51.4926,1.3481,2.50566,7.99723,51.4994,1.35349,2.50539,0.926369,0.00988826,0.0340039,0.979762,0.00440728,0.033837,0.919585,0.00979686,0.034105
34.7,6.97893,51.7237,1.49693,2.55804,7.81737,51.5975,1.44271,2.52807,7.87099,51.592,1.43759,2.52823,7.81129,51.5984,1.44105,2.52802,0.847891,0.0542212,0.0299678,0.901726,0.0593399,0.0298097,0.841744,0.0558837,0.0300211
34.8,6.85401,51.8061,1.53598,2.57835,7.64435,51.6908,1.49583,2.54691,7.69844,51.6855,1.49077,2.54706,7.63861,51.6916,1.494,2.54687,0.798713,0.0401582,0.0314401,0.853014,0.0452158,0.0312878,0.792922,0.0419882,0.0314782
34.9,6.72413,51.8882,1.65602,2.5704,7.46515,51.776,1.50274,2.57196,7.51987,51.7707,1.4974,2.57212,7.45929,51.7768,1.50188,2.57187,0.749455,0.15328,0.00155718,0.804358,0.158626,0.00172121,0.743542,0.154145,0.00146801
35,6.58482,51.9777,1.5581,2.57087,7.42029,51.8387,1.38215,2.55633,7.47554,51.8334,1.37682,2.5565,7.41436,51.8395,1.3815,2.55622,0.846951,0.175957,0.0145475,0.902331,0.181284,0.0143767,0.840975,0.176603,0.0146525
35.1,6.4537,52.0619,1.58933,2.58864,7.29448,51.9443,1.5108,2.54623,7.35041,51.9391,1.50683,2.54632,7.28768,51.9448,1.50479,2.54647,0.848957,0.0785334,0.0424092,0.905071,0.0824968,0.0423172,0.842155,0.084541,0.0421728
35.2,6.31845,52.1453,1.60083,2.60157,7.07067,52.0646,1.68865,2.56346,7.12718,52.0596,1.68539,2.56351,7.06366,52.0648,1.68009,2.56386,0.756544,0.0878167,0.0381078,0.813252,0.0845587,0.0380595,0.749547,0.079259,0.037707
35.3,6.18115,52.2276,1.58067,2.58996,6.97284,52.1357,1.56218,2.56562,7.03,52.1308,1.55798,2.56572,6.96514,52.1362,1.55795,2.56579,0.797012,0.0184941,0.0243371,0.85436,0.0226926,0.0242337,0.789308,0.0227203,0.024167
35.4,6.04653,52.3105,1.48888,2.61271,6.81698,52.2009,1.48503,2.59107,6.87463,52.1961,1.4793,2.59127,6.80988,52.2018,1.48649,2.5909,0.778198,0.00384726,0.0216409,0.835956,0.0095821,0.0214437,0.771049,0.00238709,0.0218185
35.5,5.91798,52.3856,1.65882,2.61911,6.68635,52.2736,1.48134,2.6014,6.74468,52.2688,1.47507,2.60162,6.67906,52.2747,1.48406,2.60116,0.776474,0.177479,0.0177167,0.834896,0.183758,0.017496,0.769119,0.174764,0.0179487
35.6,5.77423,52.4684,1.65517,2.61122,6.50605,52.371,1.59123,2.60984,6.565,52.3663,1.58562,2.61004,6.49902,52.3718,1.59032,2.60976,0.738266,0.0639415,0.00138284,0.797325,0.0695567,0.00118895,0.731192,0.0648501,0.00146352
35.7,5.63146,52.5521,1.59964,2.61773,6.28629,52.4741,1.6828,2.62272,6.34568,52.4697,1.67786,2.62288,6.28029,52.4746,1.67866,2.6228,0.659465,0.0831572,0.00499102,0.718966,0.0782117,0.00515197,0.653451,0.0790164,0.00506969
35.8,5.49294,52.6321,1.66699,2.6246,6.1246,52.5796,1.77285,2.61343,6.1842,52.5753,1.76864,2.61355,6.12016,52.5795,1.76593,2.61368,0.633839,0.105854,0.0111729,0.69359,0.101645,0.0110547,0.629415,0.0989362,0.0109235
35.9,5.34803,52.7145,1.6458,2.64368,5.95557,52.6458,1.65067,2.63753,6.01608,52.6416,1.64508,2.63774,5.95021,52.6461,1.64904,2.63743,0.611422,0.00486621,0.00615168,0.672019,0.000722584,0.00594496,0.606054,0.0032327,0.00624953
36,5.20343,52.7931,1.69149,2.64671,5.78939,52.738,1.72533,2.6406,5.85057,52.734,1.71985,2.64079,5.78399,52.7383,1.72271,2.64058,0.58854,0.0338395,0.0061144,0.649836,0.0283556,0.00592043,0.583138,0.0312225,0.0061269
36.1,5.05458,52.8735,1.59692,2.665,5.59212,52.8397,1.82157,2.64527,5.65394,52.8358,1.81649,2.64543,5.58684,52.8398,1.81699,2.64541,0.538605,0.224652,0.0197223,0.600544,0.219563,0.0195615,0.533328,0.220069,0.0195835
36.2,4.91268,52.9467,1.63189,2.67996,5.46503,52.9232,1.80081,2.64275,5.52753,52.9194,1.79537,2.64293,5.4596,52.9234,1.79756,2.64282,0.552848,0.168917,0.037209,0.615452,0.163479,0.0370271,0.547422,0.16566,0.0371458
